Community,Node,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Total_Suspect
1,18,organization,Unknown,8,8,0.84849534375,8,16,8,2,6,0,4,0,6,0,0,0,4,2,0,0.0
1,88651,organization,Unknown,1,0,0.9061913,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
1,Danish Lobster Limited Liability Company Brothers,company,Country_271835,2,0,0.8591035899999999,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0.0
1,Jeffrey Yates,person,Country_271835,0,6,0.82472184,5,6,4,2,0,0,1,3,2,0,0,0,0,0,0,0.0
1,10880329,organization,Unknown,0,4,0.82634355,5,4,1,0,2,1,1,1,1,0,0,0,0,0,1,0.0
1,979294,organization,Unknown,0,1,0.84055233,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
1,SaltwaterSavor Shipyard LC Merchants,Uncategorized,Unknown,1,0,0.93499553,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,a086a63d-19c7-4241-845a-f82c628d09a2,location,Unknown,0,2,0.8393306199999999,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0
1,1402,organization,Unknown,0,3,0.8399833033333334,4,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0.0
1,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,location,Unknown,0,2,0.8332342500000001,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0
1,Debra Hebert,person,Country_271835,1,0,0.86057574,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
1,601882545,organization,Unknown,0,2,0.87010075,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0
1,165e0fe7-6725-4f4c-abc1-3ef485a939b0,location,Unknown,5,0,0.8800087440000001,5,5,0,0,5,0,3,1,1,0,0,0,0,0,0,0.0
1,Chad Ruiz,person,Country_271835,0,2,0.822277755,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0
1,801809,organization,Unknown,2,0,0.8161347,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1,368951,organization,Unknown,0,2,0.810360125,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0
1,Nicholas King,person,Country_271835,2,0,0.815580325,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0
1,26,organization,Unknown,1,0,0.84706634,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
1,Tyler Turner,person,Country_271835,2,0,0.8899408,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0
1,8513,organization,Unknown,1,0,0.9028346,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,4086,organization,Unknown,2,0,0.851540465,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0
1,nationalfisherman,Uncategorized,Unknown,2,0,0.833491665,3,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0.0
1,Mrs. Katrina Williams,person,Country_271835,2,0,0.80875102,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0
1,4783,organization,Unknown,0,4,0.8823987975,5,4,0,2,0,2,2,0,1,0,1,0,0,0,0,0.0
1,04eab3c4-ed99-467b-8844-b5279a6b955e,location,Unknown,0,2,0.819628625,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0.0
1,Miranda Small,person,Country_271835,2,0,0.89729462,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0.0
1,krxd,Uncategorized,Unknown,2,0,0.89750985,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0.0
1,ParÃ¡âs,event,Unknown,2,0,0.820806685,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0
1,d6dbac2d-ba76-4503-be09-e0444b936bd0,location,Unknown,2,0,0.85760815,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0.0
1,12744,organization,Unknown,1,3,0.9116671125,4,4,2,1,0,1,2,1,1,0,0,0,0,0,0,0.0
1,Hunter Wheeler,person,Country_271835,0,2,0.85327968,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0.0
1,806,organization,Unknown,0,2,0.8759688000000001,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0
1,5025f249-0b3c-4741-a7aa-090d93395acf,location,Unknown,1,0,0.8416894,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
1,Lauren Garner,person,Country_271835,2,0,0.8907963,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0
1,489,organization,Unknown,2,0,0.84314248,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0.0
1,b5856109-c5a0-43a6-8c70-ebfe73cc24f1,location,Unknown,3,0,0.8828758,4,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0.0
1,Lindsay Bennett,person,Country_271835,1,0,0.8086659,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
1,5235138,organization,Unknown,2,0,0.811537475,3,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0.0
1,Morning,event,Unknown,0,2,0.85839905,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0.0
1,Explorer,vessel,Unknown,1,3,0.82484125,4,4,1,0,1,2,0,0,3,1,0,0,0,0,0,0.0
1,f383ad5f-7949-495e-8427-556b64decaca,location,Unknown,2,0,0.8541091,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0.0
1,Robert Rodriguez,person,Country_271835,2,0,0.8495252,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0
1,9203,organization,Unknown,0,2,0.86180405,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0.0
1,Hannah Brown,person,Country_271835,6,1,0.8765500714285713,8,7,1,0,3,3,1,2,0,3,1,0,0,0,0,0.0
1,498817,organization,Unknown,3,0,0.8647132666666667,4,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0.0
1,39893,organization,Unknown,2,0,0.82565545,3,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0
1,diesel,vessel,Unknown,2,2,0.92028331,5,4,0,2,0,2,1,1,2,0,0,0,0,0,0,0.0
1,Ariel Thornton,person,Country_271835,0,2,0.87037363,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0
1,â60,Uncategorized,Unknown,1,1,0.924174995,3,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0
1,Laurie Clark,person,Country_271835,1,0,0.80357856,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
1,Daniel Snyder,person,Country_271835,10,3,0.8691425092307694,12,13,0,2,8,3,1,1,3,8,0,0,0,0,0,0.0
1,DECEUNINCK,Uncategorized,Unknown,2,0,0.888530735,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0
1,James Horton,person,Country_271835,4,2,0.8870555483333332,5,6,1,1,0,4,2,0,4,0,0,0,0,0,0,0.0
1,Lindsey Barr,person,Country_271835,2,0,0.918142795,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0.0
1,Sea Breezes GmbH & Co. KG Lighthouse,Uncategorized,Unknown,2,2,0.875576475,4,4,0,4,0,0,0,0,0,2,2,0,0,0,0,0.0
1,Michael Limited Liability Company,Uncategorized,Unknown,0,2,0.8314174700000001,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0.0
1,Angela Spencer,person,Country_271835,2,0,0.90394797,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0
1,Nathaniel Shah,person,Country_271835,2,0,0.84457002,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0
1,âgreenâ,Uncategorized,Unknown,1,0,0.9139637,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,John Avila,person,Country_271835,3,0,0.8409295499999999,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0.0
1,1f899410-3447-48e7-bcb3-cbff10619e86,location,Unknown,0,1,0.8627963,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
1,765078,organization,Unknown,0,2,0.870935475,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0
1,Tammy Ryan,person,Country_271835,1,0,0.82532555,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
1,e2816018-e01c-4eac-8dc5-e84aebc22cff,location,Unknown,0,2,0.829853125,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0.0
1,aac2c35c-d06d-45df-a1f8-a0c4001f3897,location,Unknown,2,0,0.8965197,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0
1,f85f009e-0fa0-403a-845e-64198883bf34,location,Unknown,0,2,0.82483125,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0
1,7682,organization,Unknown,1,2,0.8173233,4,3,0,3,0,0,0,1,0,0,2,0,0,0,0,0.0
1,Gabriela Graham,person,Country_271835,1,1,0.85713452,3,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0
1,Brandi White,person,Country_271835,2,1,0.8549976833333334,4,3,0,0,0,3,1,0,0,0,2,0,0,0,0,0.0
1,choicesmagazine,Uncategorized,Unknown,2,0,0.81237202,3,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0.0
1,Jharkhand s GmbH & Co. KG,Uncategorized,Unknown,1,0,0.94118375,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
1,âAccept Allâ,Uncategorized,Unknown,2,1,0.8919551133333332,4,3,0,0,3,0,1,0,1,0,0,0,0,0,1,0.0
1,George Ramirez,person,Country_271835,3,1,0.894671065,5,4,4,0,0,0,2,0,0,0,1,0,1,0,0,0.0
1,90c3cb48-8060-4a55-804c-710044d19487,location,Unknown,0,3,0.8554007100000001,4,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0.0
1,ffb63251-ebdc-4346-b3a4-ef1515310806,location,Unknown,0,3,0.9023467666666668,4,3,0,0,2,1,0,1,1,0,0,1,0,0,0,0.0
1,Motor Vessel,vessel,Unknown,7,0,0.9211213685714286,7,7,0,0,1,6,1,4,2,0,0,0,0,0,0,0.0
1,Tiffany Leonard,person,Country_271835,3,0,0.8801002866666666,4,3,0,0,1,2,1,1,0,1,0,0,0,0,0,0.0
1,Hardwoodsâ,Uncategorized,Unknown,2,0,0.95686345,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0
1,Melissa Gonzales,person,Marebak,5,7,0.8568809391666665,13,12,0,3,5,4,0,4,2,5,1,0,0,0,0,0.0
1,Curtis Grant,person,Country_271835,0,2,0.8236672,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0.0
1,Barco de Plata Ltd Logistics,Uncategorized,Unknown,3,0,0.9094591366666668,4,3,0,0,2,1,1,0,1,0,0,0,0,0,1,0.0
1,Hannah Ray,person,Country_271835,2,0,0.8781267349999999,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0
1,Stock SA,Uncategorized,Unknown,0,2,0.86148733,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0
1,âunregulatedâ,Uncategorized,Unknown,1,0,0.85003227,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,Matthew Anderson,person,Country_271835,2,0,0.8773704,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,Randy Collins,person,Country_271835,0,2,0.926848985,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0
1,352,organization,Unknown,0,2,0.85403535,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0.0
1,âTrials,Uncategorized,Unknown,2,0,0.879518325,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1,Punjab Market Marine sanctuary ship,company,Country_271835,2,1,0.8580611333333333,4,3,0,0,0,3,0,1,0,1,1,0,0,0,0,0.0
1,65,organization,Unknown,1,0,0.8324256,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
1,cd7cb49f-0021-4fe9-a3a9-cc8b3fce0c57,location,Unknown,0,2,0.89785001,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0
1,Amphibious Warships,vessel,Unknown,2,0,0.8811939099999999,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0
1,Seashell Sanctum SRL Transport,company,Country_271835,1,1,0.86148625,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0
1,7480,organization,Unknown,0,3,0.8296080433333334,4,3,0,0,0,3,1,1,0,0,1,0,0,0,0,0.0
1,Simien Mountains  Company Delivery,company,Country_271835,1,3,0.85347335,5,4,1,2,0,1,3,0,0,0,1,0,0,0,0,0.0
1,Miss Jessica Baker DVM,person,Quandoria,0,1,0.85682833,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,Rachel Arnold,person,Country_271835,2,0,0.865516755,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0
1,1465792,organization,Unknown,0,1,0.8101527,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1,âSewardâs Follyâ,Uncategorized,Unknown,1,0,0.8158544,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
1,25423,organization,Unknown,0,3,0.8607152,4,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0
1,Philip Murphy,person,Country_271835,2,0,0.905773375,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0
1,wheeler,vessel,Unknown,1,1,0.92480057,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0.0
1,Fin Flair Pic Delivery,company,Country_271835,2,0,0.890332085,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0
1,657,organization,Unknown,1,0,0.811815,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1,Christopher Peterson,person,Oceanus,0,3,0.8294640333333333,4,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0
1,Sierra Vincent,person,Country_271835,3,0,0.9108116,4,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0.0
1,âpoachedâ,Uncategorized,Unknown,0,1,0.844001,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
1,45361487,organization,Unknown,1,1,0.82178235,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0
1,032522db-8105-4c26-8142-ae9d5806f7c5,location,Unknown,4,0,0.9106017675,4,4,0,0,2,2,2,0,0,0,2,0,0,0,0,0.0
1,678,organization,Unknown,0,3,0.8458695766666665,4,3,0,1,0,2,2,1,0,0,0,0,0,0,0,0.0
1,William Murray,person,Country_271835,2,3,0.8450207319999998,5,5,1,0,0,4,1,3,0,0,1,0,0,0,0,0.0
1,Mark Norton,person,Puerto del Mar,0,2,0.8883634300000001,3,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0.0
1,hours,movement,Unknown,9,0,0.8337529722222222,10,9,5,0,1,3,2,0,1,2,2,0,0,2,0,0.0
1,Bloomberg Law,Uncategorized,Unknown,1,0,0.85740256,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
1,Brittany Brewer,person,Country_271835,2,0,0.811338755,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0
1,ItaquaÃ,Uncategorized,Unknown,2,8,0.8864888019999999,9,10,5,1,0,4,0,0,3,6,1,0,0,0,0,0.0
1,3657479,organization,Unknown,0,2,0.80747415,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0.0
1,Michelle Jackson,person,Country_271835,2,0,0.848444,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0
1,9,organization,Unknown,0,5,0.858042472,6,5,4,1,0,0,1,2,2,0,0,0,0,0,0,0.0
1,salmon,vessel,Unknown,6,2,0.86513372,9,8,2,3,0,3,1,3,2,1,0,0,1,0,0,0.0
1,440994840,political_organization,Unknown,1,6,0.8480034771428572,7,7,4,0,1,2,0,2,0,3,1,1,0,0,0,0.0
1,Anthony Larson,person,Country_271835,0,2,0.836578275,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0.0
1,Stephen Marks,person,Country_271835,3,0,0.8841072033333334,3,3,2,0,1,0,2,0,1,0,0,0,0,0,0,0.0
1,John Murray,person,Country_271835,2,0,0.900317625,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0
1,Lisa Castaneda,person,Country_271835,2,0,0.86502462,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0
1,762165,organization,Unknown,2,2,0.861273425,5,4,0,1,0,3,0,3,0,1,0,0,0,0,0,0.0
1,Deborah Porter DDS,person,Country_271835,1,1,0.8707264,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0.0
1,âshark finâ,Uncategorized,Unknown,2,0,0.911832725,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0.0
1,Lisa Lewis,person,Ivarisia,0,2,0.9006894999999999,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0.0
1,06c161ac-e601-493f-b8df-839382e16a74,location,Unknown,0,1,0.82823896,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1,nigeria,Uncategorized,Unknown,1,0,0.89171946,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
1,80774,organization,Unknown,2,0,0.90965816,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0
1,Lucas Williamson,person,Country_271835,0,2,0.8712143999999999,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,Tian,vessel,Unknown,2,2,0.823657715,2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0.0
1,Martin Jones,person,Country_271835,0,2,0.8705604,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0
1,90411963,organization,Unknown,3,0,0.8752186466666666,4,3,2,0,1,0,0,2,0,0,0,0,1,0,0,0.0
1,yearbook2034,Uncategorized,Unknown,4,0,0.8231445125,5,4,0,0,0,4,0,3,1,0,0,0,0,0,0,0.0
1,th,Uncategorized,Unknown,0,3,0.8720369899999999,4,3,0,1,0,2,0,0,3,0,0,0,0,0,0,0.0
1,40952,political_organization,Unknown,1,1,0.85095853,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0.0
1,BPâs,Uncategorized,Unknown,1,0,0.82412016,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
1,Suzanne Reed,person,Country_271835,6,0,0.8530301466666668,7,6,0,0,4,2,0,0,0,4,1,0,1,0,0,0.0
1,Playa de la Felicidad NV,Uncategorized,Unknown,4,2,0.853741465,7,6,1,0,1,4,0,3,2,0,0,1,0,0,0,0.0
1,7ed038cd-64da-492f-a338-5c4636b91a2b,location,Unknown,1,2,0.91372367,4,3,2,0,0,1,0,1,1,1,0,0,0,0,0,0.0
1,7577,political_organization,Unknown,3,1,0.85563943,5,4,1,0,1,2,0,2,1,0,1,0,0,0,0,0.0
1,505943,organization,Unknown,5,4,0.8603747622222222,9,9,5,2,1,1,0,4,2,2,0,0,1,0,0,0.0
1,675d95eb-69b7-4f8a-bd4e-af2cf4def162,location,Unknown,1,2,0.8563120933333334,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0,0.0
1,James Hernandez,person,Country_271835,2,0,0.8544853,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0.0
1,Eric Roman,person,Country_271835,0,2,0.8969339199999999,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0
1,da91eeb8-11f7-4634-95e7-f9413e9957aa,location,Unknown,1,1,0.883671315,3,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0
1,Christopher Benitez,person,Country_271835,1,1,0.817323535,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0.0
1,Faroe Islands Halibut A/S,Uncategorized,Unknown,1,1,0.845826925,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0.0
1,Jonathan Garner,person,Country_271835,3,0,0.9031175833333333,4,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0.0
1,Laurie Mclaughlin,person,Country_271835,2,0,0.823219665,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
1,4b6a1701-93c3-403c-bd2f-9684106e8bba,location,Unknown,0,1,0.8500787,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,Daniel Roberts,person,Country_271835,1,1,0.9219145,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0
1,20370602035941,Uncategorized,Unknown,5,0,0.8448216460000001,6,5,0,5,0,0,1,3,1,0,0,0,0,0,0,0.0
1,STL,Uncategorized,Unknown,0,1,0.91627383,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,Ntaco,Uncategorized,Unknown,3,1,0.916918175,5,4,0,0,0,4,0,3,0,0,1,0,0,0,0,0.0
1,222848436,organization,Unknown,0,3,0.88480379,4,3,2,1,0,0,0,1,1,0,0,0,1,0,0,0.0
1,Michelle Long,person,Country_271835,0,1,0.86889005,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
1,2610,organization,Unknown,1,0,0.8989296,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
1,Rebecca Fox,person,Oceanus,0,1,0.8717108,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,location,Unknown,0,2,0.94840953,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0
1,9238420,organization,Unknown,0,2,0.868682145,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0
1,Carol Wade,person,Country_271835,2,0,0.89008565,3,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0.0
1,41713,organization,Unknown,0,1,0.92244655,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
1,845,organization,Unknown,4,0,0.83935845,5,4,0,0,0,4,0,2,1,1,0,0,0,0,0,0.0
1,1263250,organization,Unknown,2,0,0.911360465,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0
1,602ea158-0519-47fc-badc-787721580418,location,Unknown,0,2,0.845129625,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0
1,cd2685a2-fce5-49ee-8ca7-b9faa081d190,location,Unknown,1,4,0.8483115480000001,5,5,3,0,2,0,0,3,1,0,1,0,0,0,0,0.0
1,529,organization,Unknown,2,0,0.8369132,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0.0
1,Uber Connect,Uncategorized,Unknown,1,5,0.8689592949999999,5,6,2,2,1,1,2,1,2,0,1,0,0,0,0,0.0
1,png xi  Line,company,Country_628643,186,214,0.855444029425,250,400,94,99,59,148,35,131,93,84,33,5,14,3,2,4.0
1,555,organization,Unknown,0,2,0.83740107,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0.0
1,Dispenseroo,Uncategorized,Unknown,0,2,0.822990715,3,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0.0
1,33,organization,Unknown,1,0,0.9852588,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
1,255â273,Uncategorized,Unknown,4,0,0.8693244349999999,5,4,0,4,0,0,2,1,0,0,1,0,0,0,0,0.0
1,613465161,organization,Unknown,0,2,0.8831151500000001,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0
1,826749274,organization,Unknown,2,0,0.8438204499999999,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0.0
1,959344,organization,Unknown,6,0,0.8409628666666666,6,6,0,6,0,0,1,3,2,0,0,0,0,0,0,0.0
1,2673,organization,Unknown,1,1,0.842557995,3,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0.0
1,67a59fab-710a-4992-b6d0-d581fd9dceba,location,Unknown,6,6,0.8602121774999999,13,12,8,0,0,4,1,4,4,0,2,0,1,0,0,0.0
1,72899187-0989-47fa-9db0-cd1d4c3fc4e3,location,Unknown,0,2,0.89251705,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0.0
1,570683,organization,Unknown,2,0,0.880557,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0
1,111274e2-c155-4640-9a8e-f506f3fbca06,location,Unknown,0,3,0.8458935533333335,4,3,1,0,0,2,1,0,1,1,0,0,0,0,0,0.0
1,945632766,organization,Unknown,1,0,0.8438905,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
1,3051e013-9e40-44cc-98e5-740e3238daaa,location,Unknown,3,5,0.8737469462499999,9,8,4,1,1,2,1,2,1,0,1,1,0,0,2,0.0
1,4âÃâ15â,Uncategorized,Unknown,0,2,0.95598859,3,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0
1,electric cars,vessel,Unknown,2,0,0.94183665,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0
1,Charles OJSC Marine conservation,company,Country_271835,0,4,0.8895572949999999,5,4,0,1,2,1,0,0,3,0,0,0,0,0,1,0.0
1,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,location,Unknown,1,0,0.85733896,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
1,683113035,organization,Unknown,0,3,0.84463298,4,3,0,1,0,2,0,0,3,0,0,0,0,0,0,0.0
1,âcatch,event,Unknown,0,1,0.8978672,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
1,Kimberly Palmer,person,Country_271835,3,1,0.8575399625,4,4,0,2,2,0,1,3,0,0,0,0,0,0,0,0.0
1,49494,organization,Unknown,3,2,0.844858758,5,5,3,0,0,2,0,0,3,0,2,0,0,0,0,0.0
1,Rhonda Johnson,person,Country_271835,1,3,0.8570053400000001,5,4,2,0,1,1,1,1,0,1,0,0,1,0,0,0.0
1,The Defendantsâ,Uncategorized,Unknown,0,2,0.843491345,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0.0
1,42aea61e-a98f-4528-9f30-51624ecf3957,location,Unknown,0,4,0.8591828650000001,5,4,0,0,1,3,0,1,3,0,0,0,0,0,0,0.0
1,400,organization,Unknown,0,1,0.9046579,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
1,950ce1a6-a178-4e3e-9316-91ab7ca88664,location,Unknown,1,0,0.81180906,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
1,Laura Smith,person,Country_271835,2,0,0.902042025,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0
1,Coastal Crusaders Kga Worldwide,company,Country_271835,4,0,0.8597745525,5,4,4,0,0,0,1,1,1,1,0,0,0,0,0,0.0
1,Daniel Shaffer,person,Country_271835,2,0,0.931091925,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0.0
1,Tom Bauer,person,Rio Isla,0,4,0.882616095,5,4,0,1,3,0,0,1,0,3,0,0,0,0,0,0.0
1,1301719,organization,Unknown,1,0,0.85170656,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,Mary Horton,person,Country_271835,2,3,0.8765141359999999,6,5,0,0,5,0,0,2,0,2,1,0,0,0,0,0.0
1,b8649055-5b40-43e1-ba33-93182cf978d4,location,Unknown,2,0,0.8503890350000001,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0.0
1,Lindsey Conway,person,Country_271835,1,0,0.83174574,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,location,Unknown,1,2,0.8254722000000001,4,3,0,0,0,3,0,0,0,2,0,0,1,0,0,0.0
1,bc507d7c-29c9-4b0d-909e-52dd450a25d3,location,Unknown,2,0,0.8351040000000001,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0.0
