company_id,BOCnt,CCCnt,tot_revenue,avg_revenue
Gonzalez-Alvarez,1,0,0.0,0.0
Gonzalez-Benson,1,0,0.0,0.0
Gonzalez-Castaneda,1,0,0.0,0.0
Gonzalez-Erickson,1,0,0.0,0.0
Gonzalez-Garcia,1,0,0.0,0.0
Gonzalez-Green,1,0,0.0,0.0
Gonzalez-Gregory,1,0,0.0,0.0
Gonzalez-Haynes,1,0,0.0,0.0
Gonzalez-Higgins,1,0,0.0,0.0
Gonzalez-Jennings,1,0,0.0,0.0
Gonzalez-Kelly,1,0,0.0,0.0
Gonzalez-Moore,1,0,0.0,0.0
Gonzalez-Parker,1,0,0.0,0.0
Gonzalez-Reed,1,0,0.0,0.0
Gonzalez-Rivera,1,0,0.0,0.0
Gonzalez-Romero,1,0,0.0,0.0
Gonzalez-Schmidt,1,0,0.0,0.0
Gonzalez-Thomas,1,0,0.0,0.0
"Good, Knox and Chandler",1,0,0.0,0.0
Goodman Inc,1,1,0.0,0.0
Goodman LLC,1,0,43966.6728,43966.6728
Goodman LLC,1,0,0.0,0.0
"Goodman, Byrd and Mills",1,0,0.0,0.0
"Goodman, David and Richards",1,0,0.0,0.0
"Goodman, Wheeler and Williams",1,0,0.0,0.0
Goodman-Hernandez,1,0,0.0,0.0
Goodman-Walker,1,0,0.0,0.0
Goodwin Group,1,1,0.0,0.0
"Goodwin, Bailey and Hernandez",1,0,0.0,0.0
"Goodwin, Reed and Smith",1,0,0.0,0.0
Goodwin-Flynn,1,0,0.0,0.0
Goodwin-Gray,1,0,0.0,0.0
"Gordon, Park and Kidd",1,0,0.0,0.0
"Gordon, Turner and Dudley",1,0,0.0,0.0
Gordon-Contreras,1,0,0.0,0.0
Gordon-Davis,1,0,0.0,0.0
Gordon-Rocha,1,0,0.0,0.0
Gordon-Woods,1,0,0.0,0.0
Gould Inc,1,0,0.0,0.0
Gould PLC,1,0,0.0,0.0
Gould-Boyd,1,0,0.0,0.0
Gould-Hicks,1,0,0.0,0.0
Graham Inc,2,1,0.0,0.0
Graham Ltd,1,0,0.0,0.0
Graham Ltd,1,0,0.0,0.0
Graham PLC,2,0,0.0,0.0
"Graham, Horton and Moreno",1,0,0.0,0.0
"Graham, Roberts and Cummings",1,0,0.0,0.0
"Graham, Ward and Schmidt",1,0,0.0,0.0
Graham-Allen,1,0,0.0,0.0
Graham-Peterson,1,0,0.0,0.0
Graham-Price,1,0,0.0,0.0
Graham-Williams,1,0,0.0,0.0
Graham-Wilson,1,0,0.0,0.0
Graham-Wilson,1,0,0.0,0.0
Grant Ltd,1,0,0.0,0.0
"Grant, Williams and Martinez",1,0,0.0,0.0
Grant-Kim,1,0,0.0,0.0
Grant-Rosario,1,0,0.0,0.0
Grant-Tran,1,0,0.0,0.0
Graves Inc,1,0,0.0,0.0
Graves LLC,1,0,0.0,0.0
Graves and Sons,1,0,0.0,0.0
"Graves, Carpenter and Rodriguez",1,0,0.0,0.0
"Graves, Molina and Jordan",1,0,0.0,0.0
"Graves, Warren and Tanner",1,0,0.0,0.0
Graves-Curtis,1,0,0.0,0.0
Gray Inc,1,0,0.0,0.0
Gray Inc,1,0,0.0,0.0
Gray Inc,1,0,0.0,0.0
Gray PLC,1,1,0.0,0.0
Gray PLC,1,1,0.0,0.0
Gray PLC,1,1,0.0,0.0
Gray and Sons,1,1,0.0,0.0
Gray and Sons,1,1,0.0,0.0
Gray and Sons,1,1,0.0,0.0
Gray and Sons,1,1,0.0,0.0
"Gray, Carlson and Gordon",1,0,0.0,0.0
"Gray, Goodwin and Carlson",1,0,0.0,0.0
"Gray, Johnson and Webb",1,0,0.0,0.0
"Gray, Perez and Potter",1,0,0.0,0.0
"Gray, Romero and Dean",1,0,0.0,0.0
"Gray, Smith and Johnson",1,0,0.0,0.0
Gray-Edwards,1,0,0.0,0.0
Gray-Howard,1,0,0.0,0.0
Gray-Lewis,1,0,0.0,0.0
Gray-Oconnor,1,0,0.0,0.0
Gray-Oliver,1,0,0.0,0.0
Gray-Phillips,1,0,0.0,0.0
Gray-Ross,1,0,0.0,0.0
Gray-Wade,1,0,0.0,0.0
Gray-Watson,1,0,0.0,0.0
Great Ruaha River  Cargo Oyster,2,1,0.0,0.0
Great Ruaha River  Kga,34,1,19315.6321,568.1068264705882
Great Ruaha River  Krill,2,1,0.0,0.0
Great Ruaha River  Oceanfront,1,1,15423.6253,15423.6253
Greek Mackerel Cargo Dredge,14,1,5169.9594,369.28281428571427
Greek Octopus Company Distribution,4,1,0.0,0.0
Greek Octopus Limited Liability Company,2,2,22666.6728,11333.3364
Greek Octopus Ltd Marine life,4,1,27166.6728,6791.6682
Greek Sea Bass SRL,3,1,24508.9527,8169.650900000001
Greek Sea Bass SRL,3,1,6676.6728,2225.5576
Greek Sea Bream BV,1,1,5876.6728,5876.6728
Greek Sea Bream Krill,4,1,10499.9548,2624.9887
Greek Sea Bream Plc,2,1,0.0,0.0
Greek Sea Bream and,3,1,52788.9844,17596.328133333333
Greek Sea Bream ОАО United,1,1,8251.7358,8251.7358
Greek ermen AB Transit,2,1,0.0,0.0
Greek ermen Roe CJSC Cargo,1,1,5698.0629,5698.0629
Greek ermen SE Solutions,1,1,86970.7719,86970.7719
Greek ermen Tugboat Oyj Express,11,1,347362.43,31578.402727272725
Green Group,2,0,0.0,0.0
Green Group,2,0,0.0,0.0
Green LLC,2,1,0.0,0.0
Green LLC,2,1,0.0,0.0
Green LLC,2,1,0.0,0.0
Green LLC,2,1,0.0,0.0
Green LLC,2,1,0.0,0.0
Green Ltd,3,0,0.0,0.0
Green Ltd,3,0,0.0,0.0
Green PLC,1,1,0.0,0.0
Green Valley & SRL & Son's,2,1,11078.5123,5539.25615
Green Valley Fish  Limited Liability Company Delivery,3,1,0.0,0.0
Green Valley GmbH Marine conservation,2,1,36354.6366,18177.3183
Green Valley LLC Carriers,1,1,7102.3061,7102.3061
Green Valley Marine biology Kelp,4,1,1349853.673,337463.41825
Green Valley NV Starfish,2,1,18316.219,9158.1095
Green Valley Sp Current,5,1,66952.0594,13390.41188
Green and Sons,2,3,0.0,0.0
Green and Sons,2,3,0.0,0.0
Green and Sons,2,3,0.0,0.0
Green and Sons,2,3,0.0,0.0
"Green, Ayers and Wise",1,0,0.0,0.0
"Green, Blake and Everett",1,0,0.0,0.0
"Green, Campbell and Gibbs",1,0,0.0,0.0
"Green, Jordan and Young",1,0,0.0,0.0
"Green, Maxwell and Walker",1,0,0.0,0.0
"Green, Mcbride and Floyd",1,0,0.0,0.0
"Green, Miller and Chang",1,0,0.0,0.0
"Green, Mills and Owens",1,0,0.0,0.0
Green-Bailey,1,0,0.0,0.0
Green-Fernandez,1,0,0.0,0.0
Green-Harper,1,0,0.0,0.0
Green-Hogan,1,0,0.0,0.0
Green-Horne,1,0,0.0,0.0
Green-Jackson,1,0,0.0,0.0
Green-Little,1,0,0.0,0.0
Green-Oneal,1,0,0.0,0.0
Green-Reese,1,0,0.0,0.0
Green-Smith,1,0,0.0,0.0
Greene Ltd,1,1,0.0,0.0
Greene Ltd,1,1,0.0,0.0
Greene PLC,1,1,0.0,0.0
"Greene, Sullivan and Mitchell",1,0,0.0,0.0
"Greene, Williams and Davis",1,0,0.0,0.0
Greene-Holmes,1,0,0.0,0.0
Greene-Nguyen,1,0,0.0,0.0
Greene-Wilson,1,0,0.0,0.0
Greene-Yoder,1,0,0.0,0.0
Greer and Sons,1,0,0.0,0.0
"Greer, Bennett and Lawrence",1,0,0.0,0.0
"Greer, Diaz and Caldwell",1,0,0.0,0.0
Greer-Beck,1,0,0.0,0.0
Gregory LLC,1,0,5636.6728,5636.6728
Gregory LLC,1,0,0.0,0.0
"Gregory, Hill and Robinson",1,0,0.0,0.0
"Gregory, Riley and Rogers",1,0,0.0,0.0
Gregory-Jenkins,1,0,0.0,0.0
Gregory-Taylor,1,0,0.0,0.0
Griffin Group,1,0,0.0,0.0
Griffin LLC,1,0,0.0,0.0
Griffin LLC,1,0,0.0,0.0
Griffin LLC,1,0,0.0,0.0
Griffin and Sons,1,0,0.0,0.0
"Griffin, Allen and Wilson",1,0,0.0,0.0
"Griffin, Fields and Myers",1,0,0.0,0.0
"Griffin, Garcia and Henry",1,0,0.0,0.0
"Griffin, Long and Scott",1,0,0.0,0.0
"Griffin, Love and Walls",1,0,0.0,0.0
Griffin-Morrison,1,0,0.0,0.0
Griffin-Perry,1,0,0.0,0.0
Griffin-Torres,1,0,0.0,0.0
Griffith Group,1,0,69666.6728,69666.6728
Griffith Inc,1,0,0.0,0.0
"Griffith, Oconnell and Wilson",1,0,0.0,0.0
"Griffith, Parker and Long",1,0,0.0,0.0
"Griffith, Randolph and Johnson",1,0,0.0,0.0
Griffith-Leon,1,0,0.0,0.0
Grimes Ltd,1,0,0.0,0.0
Grimes Ltd,1,0,0.0,0.0
"Grimes, Mcbride and Davis",1,0,0.0,0.0
Gross and Sons,1,1,0.0,0.0
"Gross, Bridges and Simmons",1,0,0.0,0.0
"Gross, Robinson and Daniels",1,0,0.0,0.0
Gross-Barnes,1,0,0.0,0.0
Group Barge Ltd Logistics,2,1,50219.6816,25109.8408
Group Marine LC Shipping,2,1,13761.0357,6880.51785
Group S.A. de C.V.,11,2,5376.6728,488.7884363636364
Group S.A. de C.V.,11,2,0.0,0.0
Group Tugboat Pic Logistics,1,1,74947.7764,74947.7764
Group and Son's Dry dock,1,0,0.0,0.0
Guerrero LLC,1,1,0.0,0.0
Guerrero LLC,1,1,0.0,0.0
Guerrero Ltd,1,0,0.0,0.0
"Guerrero, Armstrong and Carroll",1,0,0.0,0.0
"Guerrero, Williams and Warner",1,0,0.0,0.0
Guerrero-Lee,1,0,0.0,0.0
Guinea Gulf  Navigation AG Industrial,1,1,0.0,0.0
Gujarat   Tide NV Solutions,6,0,0.0,0.0
Gujarat  Dashi GmbH Family,2,1,30385.7453,15192.87265
Gujarat  Limited Liability Company Logistics,9,1,0.0,0.0
Gujarat  Sashimi OJSC Express,1,1,22066.6728,22066.6728
Gujarat Sea  Plc United,1,1,4666.6728,4666.6728
Gujarat ers Co Consulting,2,1,7840.6201,3920.31005
Gujarat ers Express Pier,2,1,6636.0977,3318.04885
Gujarat ers Ges.m.b.H. Shipping,2,1,91802.1383,45901.06915
Gujarat ers Limited Liability Company,4,3,41274.5828,10318.6457
Gujarat ers Limited Liability Company,4,3,5054.437,1263.60925
Gujarat ers Limited Liability Company,4,3,286915.4467,71728.861675
Gulf of Guinea   & Son's,14,1,0.0,0.0
Gulf of Guinea   Ges.m.b.H.,5,2,62364.8819,12472.97638
Gulf of Guinea   Ges.m.b.H.,5,2,0.0,0.0
Gulf of Guinea   S.A. de C.V.,1,1,7314.3458,7314.3458
Gulf of Guinea   S.A. de C.V. Marine biology,3,1,561057.1447,187019.0482333333
Gulf of Guinea   Sagl Transportation,10,1,15875.5468,1587.55468
Gulf of Guinea   ОАО Holdings,6,1,11207.1121,1867.8520166666667
Gulf of Tadjoura  Aqua,2,1,26450.8791,13225.43955
Gulf of Tadjoura  Company,2,2,45066.6728,22533.3364
Gulf of Tadjoura  Company,2,2,5736.6728,2868.3364
Gulf of Tadjoura  Inc,1,1,10756.6728,10756.6728
Gulf of Tadjoura  Ltd. Liability Co Logistics,3,1,1117538.446,372512.81533333333
Gutierrez Group,1,0,0.0,0.0
Gutierrez Group,1,0,0.0,0.0
Gutierrez Inc,1,2,0.0,0.0
Gutierrez Inc,1,2,0.0,0.0
Gutierrez LLC,1,0,0.0,0.0
Gutierrez LLC,1,0,0.0,0.0
Gutierrez Ltd,1,0,8961.5204,8961.5204
Gutierrez Ltd,1,0,0.0,0.0
Gutierrez Ltd,1,0,0.0,0.0
Gutierrez and Sons,1,1,0.0,0.0
Gutierrez and Sons,1,1,0.0,0.0
Gutierrez and Sons,1,1,0.0,0.0
Gutierrez and Sons,1,1,0.0,0.0
"Gutierrez, Gill and Wilson",1,0,0.0,0.0
"Gutierrez, Johnson and Smith",1,0,0.0,0.0
"Gutierrez, Larson and Escobar",1,0,0.0,0.0
"Gutierrez, Lucas and Davis",1,0,0.0,0.0
Gutierrez-Madden,1,0,0.0,0.0
Gutierrez-Mason,1,0,0.0,0.0
Gutierrez-Rodriguez,1,0,0.0,0.0
Gutierrez-White,1,0,0.0,0.0
Guzman Inc,2,0,0.0,0.0
Guzman Inc,2,0,0.0,0.0
"Guzman, Fuller and Hayes",1,0,0.0,0.0
"Guzman, Jones and Bradley",1,0,0.0,0.0
"Guzman, Jones and Mitchell",1,0,0.0,0.0
Guzman-Chang,1,0,0.0,0.0
Guzman-Gonzalez,1,0,0.0,0.0
Guzman-Hardy,1,0,0.0,0.0
Guzman-Hill,1,0,0.0,0.0
Guzman-Simpson,1,0,0.0,0.0
Gvardeysk Cargo  SRL Investment,2,1,522907.2209,261453.61045
Gvardeysk S.A. de C.V. Forwading,1,1,6261.9019,6261.9019
Gvardeysk Sextant ОАО Cargo,2,1,73027.0975,36513.54875
Gvardeysk Submarine S.p.A. Transport,3,1,11364.1085,3788.0361666666668
Gvardeysk Tidepool AB Solutions,1,1,9162.3558,9162.3558
Haas PLC,1,0,0.0,0.0
Haas and Sons,1,0,0.0,0.0
Haas-Adams,1,0,0.0,0.0
Haas-Bradford,1,0,0.0,0.0
Haas-Dixon,1,0,0.0,0.0
Haas-Harrington,1,0,0.0,0.0
Hahn LLC,1,0,0.0,0.0
Hahn PLC,1,1,0.0,0.0
Hahn-Jones,1,0,0.0,0.0
Hale Group,1,0,0.0,0.0
Hale Inc,1,0,0.0,0.0
"Hale, Carrillo and Thomas",1,0,0.0,0.0
"Hale, Sims and Brandt",1,0,0.0,0.0
"Hale, Wood and Potter",1,0,0.0,0.0
Hale-Hayes,1,0,0.0,0.0
Hale-Mcclure,1,0,0.0,0.0
Hale-Meza,1,0,0.0,0.0
Hale-Rasmussen,1,0,0.0,0.0
Hale-Stevenson,1,0,0.0,0.0
Haley and Sons,1,0,0.0,0.0
"Haley, Mills and Jacobs",1,0,0.0,0.0
Haley-Robinson,1,0,0.0,0.0
Haley-Smith,1,0,0.0,0.0
Halie Seafoam N.V. Transit,1,1,86043.459,86043.459
Hall Group,2,2,568342.4436,284171.2218
Hall Group,2,2,0.0,0.0
Hall Group,2,2,0.0,0.0
Hall Group,2,2,0.0,0.0
Hall Group,2,2,0.0,0.0
Hall Group,2,2,0.0,0.0
Hall Ltd,4,0,9295.5117,2323.877925
Hall Ltd,4,0,0.0,0.0
Hall Ltd,4,0,0.0,0.0
Hall Ltd,4,0,0.0,0.0
Hall Ltd,4,0,0.0,0.0
Hall Ltd,4,0,0.0,0.0
Hall PLC,2,0,11428.812,5714.406
Hall PLC,2,0,0.0,0.0
Hall PLC,2,0,0.0,0.0
Hall and Sons,1,1,0.0,0.0
Hall and Sons,1,1,0.0,0.0
Hall and Sons,1,1,0.0,0.0
Hall and Sons,1,1,0.0,0.0
"Hall, Bradley and Williams",1,0,0.0,0.0
"Hall, Conley and Curry",1,0,0.0,0.0
"Hall, Garner and Houston",1,0,0.0,0.0
"Hall, Murphy and Castro",1,0,0.0,0.0
"Hall, Santos and Yoder",1,0,0.0,0.0
"Hall, Todd and Reynolds",1,0,0.0,0.0
"Hall, Williams and Ryan",1,0,0.0,0.0
Hall-French,1,0,0.0,0.0
Hall-Glover,1,0,14866.6728,14866.6728
Hall-Lambert,1,0,0.0,0.0
Hall-Mason,1,0,0.0,0.0
Hall-Reeves,1,0,0.0,0.0
Hall-Rogers,1,0,0.0,0.0
Hall-Stanley,1,0,0.0,0.0
Hall-Taylor,1,0,0.0,0.0
Hamilton Group,2,0,0.0,0.0
Hamilton Group,2,0,0.0,0.0
Hamilton LLC,1,0,0.0,0.0
"Hamilton, Green and Stuart",1,0,0.0,0.0
"Hamilton, Harris and Patterson",1,0,0.0,0.0
"Hamilton, Moran and Patton",1,0,0.0,0.0
"Hamilton, Nichols and Salazar",1,0,0.0,0.0
"Hamilton, Pierce and Gonzalez",1,0,0.0,0.0
"Hamilton, Taylor and Henry",1,0,0.0,0.0
Hamilton-Wagner,1,0,0.0,0.0
Hammond and Sons,2,0,0.0,0.0
"Hammond, Oliver and Conner",1,0,0.0,0.0
"Hammond, White and Ross",1,0,0.0,0.0
Hammond-Garza,1,0,0.0,0.0
Hammond-Rodriguez,1,0,0.0,0.0
Hampton Group,1,0,0.0,0.0
"Hampton, Bell and Moore",1,0,0.0,0.0
Hampton-Benson,1,0,0.0,0.0
Hancock Inc,1,1,0.0,0.0
Hancock LLC,1,0,0.0,0.0
Hancock LLC,1,0,0.0,0.0
Hancock-Winters,1,0,0.0,0.0
Haney-Gray,1,0,0.0,0.0
Hanna Group,1,0,0.0,0.0
"Hanna, Perez and Garcia",1,0,0.0,0.0
Hansen Group,1,0,0.0,0.0
Hansen Group,1,0,0.0,0.0
Hansen Ltd,1,1,0.0,0.0
Hansen Ltd,1,1,0.0,0.0
Hansen Ltd,1,1,0.0,0.0
Hansen and Sons,1,1,0.0,0.0
"Hansen, Bennett and Duncan",1,0,0.0,0.0
"Hansen, Crawford and Bell",1,0,0.0,0.0
"Hansen, Hernandez and Stewart",1,0,0.0,0.0
"Hansen, Perez and Carter",1,0,0.0,0.0
"Hansen, Thomas and Duke",1,0,0.0,0.0
Hansen-Rodriguez,1,0,0.0,0.0
Hansen-Willis,1,0,0.0,0.0
Hanson Inc,1,0,0.0,0.0
Hanson PLC,1,0,0.0,0.0
Hanson PLC,1,0,0.0,0.0
"Hanson, Freeman and Allison",1,0,0.0,0.0
"Hanson, Gonzales and Johnson",1,0,0.0,0.0
"Hanson, Nolan and James",1,0,0.0,0.0
Hanson-Boyle,1,0,0.0,0.0
Hanson-Brown,1,0,0.0,0.0
Hanson-Shaw,1,0,0.0,0.0
Harbah Limited Liability Company,2,1,6831.1749,3415.58745
Harbah Ltd. Liability Co Brothers,1,1,8860.332,8860.332
Harbah Motorboat AG Shipping,3,1,0.0,0.0
Harbah Oyj Marine ecology,2,1,11411.269,5705.6345
Harbah River AG United,3,1,42943.5816,14314.527199999999
"Hardin, Burton and Hale",1,0,0.0,0.0
"Hardin, Turner and Perez",1,0,0.0,0.0
Harding Inc,1,0,11986.1036,11986.1036
Harding Inc,1,0,0.0,0.0
"Harding, Duncan and Wiggins",1,0,0.0,0.0
"Harding, Padilla and Ortega",1,0,0.0,0.0
"Harding, Rodgers and Arnold",1,0,0.0,0.0
"Harding, West and Cook",1,0,0.0,0.0
Hardy Inc,1,0,0.0,0.0
Hardy LLC,1,0,0.0,0.0
"Hardy, Chung and Gallagher",1,0,0.0,0.0
"Hardy, Michael and Harris",1,0,0.0,0.0
Hardy-Berger,1,0,0.0,0.0
Hardy-Hernandez,1,0,0.0,0.0
Hardy-Matthews,1,0,0.0,0.0
Hardy-Morgan,1,0,0.0,0.0
Hardy-Riley,1,0,0.0,0.0
Hardy-Rivas,1,0,0.0,0.0
Hardy-Yu,1,0,0.0,0.0
"Harmon, Dennis and Moore",1,0,0.0,0.0
"Harmon, Wilkerson and Bennett",1,0,0.0,0.0
Harmon-Hart,1,0,0.0,0.0
Harmon-Logan,1,0,0.0,0.0
Harmon-Rodriguez,1,0,0.0,0.0
Harmon-Ward,1,0,0.0,0.0
Harper LLC,2,1,0.0,0.0
Harper PLC,2,0,0.0,0.0
Harper PLC,2,0,0.0,0.0
Harper PLC,2,0,0.0,0.0
"Harper, Cruz and Bailey",1,0,0.0,0.0
"Harper, Jones and Harris",1,0,0.0,0.0
"Harper, Yates and Ramos",1,0,0.0,0.0
Harper-Gregory,1,0,0.0,0.0
Harper-Smith,1,0,0.0,0.0
Harper-Turner,1,0,0.0,0.0
Harrell PLC,1,0,0.0,0.0
"Harrell, Lee and Tanner",1,0,0.0,0.0
"Harrell, Moore and Simpson",1,0,0.0,0.0
"Harrell, Richardson and Pearson",1,0,0.0,0.0
Harrington Group,1,0,0.0,0.0
Harrington Group,1,0,0.0,0.0
Harrington Group,1,0,0.0,0.0
Harrington LLC,1,0,0.0,0.0
Harrington Ltd,1,0,97304.8151,97304.8151
Harrington Ltd,1,0,0.0,0.0
Harrington Ltd,1,0,0.0,0.0
"Harrington, Holder and Turner",1,0,0.0,0.0
Harrington-Ramos,1,0,0.0,0.0
Harrington-Smith,1,0,0.0,0.0
Harris Group,2,1,23466.6728,11733.3364
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Group,2,1,0.0,0.0
Harris Inc,2,0,649884.0866,324942.0433
Harris Inc,2,0,19884.5027,9942.25135
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris Inc,2,0,0.0,0.0
Harris LLC,2,2,36798.6319,18399.31595
Harris LLC,2,2,0.0,0.0
Harris LLC,2,2,0.0,0.0
Harris LLC,2,2,0.0,0.0
Harris LLC,2,2,0.0,0.0
Harris LLC,2,2,0.0,0.0
Harris LLC,2,2,0.0,0.0
Harris Ltd,1,0,0.0,0.0
Harris Ltd,1,0,0.0,0.0
Harris Ltd,1,0,0.0,0.0
Harris Ltd,1,0,0.0,0.0
Harris Ltd,1,0,0.0,0.0
Harris PLC,4,1,291666.6728,72916.6682
Harris PLC,4,1,11390.4217,2847.605425
Harris PLC,4,1,0.0,0.0
Harris PLC,4,1,0.0,0.0
Harris PLC,4,1,0.0,0.0
Harris PLC,4,1,0.0,0.0
Harris and Sons,1,2,26580.7015,26580.7015
Harris and Sons,1,2,0.0,0.0
Harris and Sons,1,2,0.0,0.0
Harris and Sons,1,2,0.0,0.0
Harris and Sons,1,2,0.0,0.0
Harris and Sons,1,2,0.0,0.0
"Harris, Estes and Cruz",1,0,0.0,0.0
"Harris, Garcia and Mitchell",1,0,0.0,0.0
"Harris, Garcia and Ross",1,0,0.0,0.0
"Harris, Gilmore and French",1,0,0.0,0.0
"Harris, Hahn and Banks",1,0,0.0,0.0
"Harris, Hall and Harrington",1,0,0.0,0.0
"Harris, Harris and Humphrey",1,0,0.0,0.0
"Harris, Johnston and Rivera",1,0,0.0,0.0
"Harris, Kelley and Roman",1,0,0.0,0.0
"Harris, Martin and Rivera",1,0,0.0,0.0
"Harris, Mckinney and Yates",1,0,0.0,0.0
"Harris, Mendez and Walker",1,0,0.0,0.0
"Harris, Pearson and Morales",1,0,0.0,0.0
"Harris, Sullivan and Jacobs",1,0,0.0,0.0
"Harris, Torres and Hernandez",1,0,0.0,0.0
"Harris, Townsend and Fields",1,0,0.0,0.0
"Harris, Webb and Coleman",1,0,0.0,0.0
"Harris, Young and Castro",1,0,0.0,0.0
Harris-Knight,1,0,0.0,0.0
Harris-Murphy,1,0,0.0,0.0
Harris-Pugh,1,0,0.0,0.0
Harris-Thompson,1,0,0.0,0.0
Harris-Valentine,1,0,0.0,0.0
Harrison LLC,2,0,0.0,0.0
"Harrison, Bush and Barrett",1,0,0.0,0.0
"Harrison, Hancock and Kennedy",1,0,0.0,0.0
"Harrison, Luna and Mitchell",1,0,0.0,0.0
"Harrison, White and Fields",1,0,0.0,0.0
Harrison-Carpenter,1,0,0.0,0.0
Harrison-Moore,1,0,0.0,0.0
Harrison-Wallace,1,0,0.0,0.0
Hart Inc,1,0,0.0,0.0
Hart LLC,1,0,0.0,0.0
Hart PLC,3,0,0.0,0.0
Hart PLC,3,0,0.0,0.0
"Hart, Johnson and Patterson",1,0,0.0,0.0
Hart-Jones,1,0,0.0,0.0
Hart-Ruiz,1,0,0.0,0.0
Hartman Ltd,1,0,0.0,0.0
Hartman PLC,1,0,0.0,0.0
"Hartman, Allen and Sharp",1,0,0.0,0.0
"Hartman, Clarke and Holt",1,0,0.0,0.0
"Hartman, Lopez and Farmer",1,0,0.0,0.0
Hartman-Harrington,1,0,0.0,0.0
Hartman-Jones,1,0,0.0,0.0
Harvey Group,1,0,0.0,0.0
Harvey Group,1,0,0.0,0.0
Harvey PLC,2,0,0.0,0.0
Harvey and Sons,1,0,0.0,0.0
"Harvey, Gonzalez and Smith",1,0,0.0,0.0
"Harvey, Hall and Velasquez",1,0,0.0,0.0
"Harvey, Taylor and Williams",1,0,0.0,0.0
"Harvey, Turner and Braun",1,0,0.0,0.0
Harvey-Crawford,1,0,0.0,0.0
Harvey-Pierce,1,0,0.0,0.0
Harvey-Simpson,1,0,0.0,0.0
Harvey-Thomas,1,0,0.0,0.0
Haryana Sea  AB Shipping,2,1,54699.3044,27349.6522
Haryana Sea  Ges.m.b.H. Transit,1,1,10881.6029,10881.6029
Haryana Sea  Jetsam Sp Marine sanctuary,4,1,9745.6681,2436.417025
Haryana Sea  Marine ecology,4,1,274733.2409,68683.310225
Haryana Sea  Mudflat Ltd Freight,5,1,12140.0845,2428.0169
Haryana Sea  OJSC International,4,1,13470.2232,3367.5558
Haryana Sea  Plc Consulting,2,1,0.0,0.0
Haryana s Catchers ОАО Enterprises,30,1,268301.6728,8943.389093333333
Haryana s Plc Transit,3,1,16485.7185,5495.2395
Hatfield PLC,2,0,0.0,0.0
Hatfield and Sons,1,0,0.0,0.0
Hatfield-Johnson,1,0,0.0,0.0
Hawkins LLC,3,0,0.0,0.0
Hawkins LLC,3,0,0.0,0.0
Hawkins LLC,3,0,0.0,0.0
"Hawkins, Nelson and Figueroa",1,0,0.0,0.0
"Hawkins, Patterson and Taylor",1,0,0.0,0.0
"Hawkins, Wright and Bell",1,0,0.0,0.0
Hawkins-Aguirre,1,0,0.0,0.0
Hawkins-Brown,1,0,0.0,0.0
Hawkins-Hardin,1,0,0.0,0.0
Hawkins-Newman,1,0,0.0,0.0
Hayden Inc,1,0,0.0,0.0
Hayden PLC,1,0,0.0,0.0
Hayden-Cain,1,0,0.0,0.0
Hayden-Green,1,0,0.0,0.0
Hayden-Oneill,1,0,0.0,0.0
Hayden-Webb,1,0,0.0,0.0
Hayes PLC,1,0,0.0,0.0
Hayes PLC,1,0,0.0,0.0
Hayes and Sons,2,0,0.0,0.0
Hayes and Sons,2,0,0.0,0.0
Hayes and Sons,2,0,0.0,0.0
"Hayes, Brown and Rogers",1,0,0.0,0.0
"Hayes, Evans and Hall",1,0,0.0,0.0
"Hayes, Hanna and Harmon",1,0,0.0,0.0
"Hayes, Pittman and Mcdonald",1,0,0.0,0.0
Hayes-Mccoy,1,0,0.0,0.0
Hayes-Perez,1,0,0.0,0.0
Haynes PLC,1,0,0.0,0.0
Haynes PLC,1,0,0.0,0.0
Haynes and Sons,2,1,0.0,0.0
Haynes and Sons,2,1,0.0,0.0
Haynes and Sons,2,1,0.0,0.0
"Haynes, Bryant and Miller",1,0,0.0,0.0
"Haynes, Sanders and Daniels",1,0,0.0,0.0
"Haynes, Simpson and Vasquez",1,0,0.0,0.0
"Haynes, Smith and Le",1,0,0.0,0.0
Haynes-Mayer,1,0,0.0,0.0
Haynes-Webb,1,0,0.0,0.0
Haynes-White,1,0,0.0,0.0
Haynes-Williams,1,0,0.0,0.0
Hays LLC,2,0,0.0,0.0
Hays Ltd,1,0,0.0,0.0
Hays PLC,1,0,0.0,0.0
Hays PLC,1,0,0.0,0.0
Hays-Marsh,1,0,0.0,0.0
Hays-Ortiz,1,0,0.0,0.0
Hays-Salas,1,0,0.0,0.0
Hays-Skinner,1,0,0.0,0.0
Hays-Vasquez,1,0,0.0,0.0
Heath-Farrell,1,0,0.0,0.0
Hebert Group,1,0,0.0,0.0
Hebert LLC,1,0,0.0,0.0
Hebert-Gross,1,0,0.0,0.0
Henan Limited Liability Company,3,1,0.0,0.0
Henan Ltd. Liability Co,3,2,27766.6728,9255.5576
