company_id,BOCnt,CCCnt,tot_revenue,avg_revenue
"Boyd, Carter and Newman",1,0,0.0,0.0
"Boyd, Sharp and Walker",0,1,0.0,0.0
Boyd-Jimenez,1,0,0.0,0.0
Boyd-Obrien,1,0,0.0,0.0
Boyd-Sanchez,1,0,0.0,0.0
Boyer Group,1,0,0.0,0.0
"Boyer, Baker and Sellers",1,0,0.0,0.0
"Boyer, Jenkins and Miller",0,1,0.0,0.0
"Boyer, Taylor and Turner",1,0,0.0,0.0
"Boyle, Moody and Skinner",1,0,0.0,0.0
Boyle-Hayes,0,1,0.0,0.0
Boyle-Nunez,1,0,0.0,0.0
Boyle-Petersen,1,0,0.0,0.0
Boyle-White,1,0,0.0,0.0
"Bradford, Franklin and Mcmahon",1,0,0.0,0.0
"Bradford, James and Lawson",0,1,0.0,0.0
"Bradford, Rodriguez and Cox",0,1,0.0,0.0
Bradford-Camacho,0,1,0.0,0.0
Bradford-Davis,1,0,0.0,0.0
Bradford-Glover,0,1,0.0,0.0
Bradford-Hamilton,0,1,0.0,0.0
Bradford-Klein,1,0,0.0,0.0
Bradford-Nelson,0,1,0.0,0.0
Bradley Inc,1,0,5262.0933,5262.0933
Bradley LLC,0,1,0.0,0.0
Bradley Ltd,1,0,0.0,0.0
Bradley PLC,1,0,0.0,0.0
Bradley and Sons,1,0,0.0,0.0
"Bradley, Copeland and Ellis",1,0,0.0,0.0
"Bradley, Mcintosh and Simpson",1,0,0.0,0.0
"Bradley, Miles and Coleman",1,0,0.0,0.0
"Bradley, Sexton and Austin",1,0,0.0,0.0
Bradley-Ibarra,0,1,0.0,0.0
"Bradshaw, Costa and Martin",1,0,0.0,0.0
"Bradshaw, Hill and Lopez",1,0,0.0,0.0
"Bradshaw, Riley and Rhodes",1,0,0.0,0.0
Bradshaw-Mcbride,1,0,0.0,0.0
Bradshaw-Morales,1,0,0.0,0.0
Bradshaw-Schneider,1,0,0.0,0.0
Bradshaw-Tucker,1,0,0.0,0.0
Bradshaw-Watson,1,0,0.0,0.0
Brady and Sons,1,1,0.0,0.0
Brady-Contreras,1,0,0.0,0.0
Brady-Garcia,0,1,0.0,0.0
Brandt LLC,1,0,0.0,0.0
Brandt and Sons,1,0,0.0,0.0
Braun Group,0,1,0.0,0.0
"Braun, Tran and Estrada",0,1,0.0,0.0
"Braun, Wilson and Hodges",0,1,0.0,0.0
Braun-Mcintosh,0,1,0.0,0.0
Bray Group,0,1,0.0,0.0
Bray Ltd,1,0,0.0,0.0
Bray and Sons,0,1,13222.8861,13222.8861
"Bray, Harris and Watson",0,1,0.0,0.0
Bray-Wagner,0,1,0.0,0.0
"Brennan, Shaffer and Greene",1,0,0.0,0.0
Brennan-Briggs,0,1,0.0,0.0
Brennan-Chan,0,1,0.0,0.0
Brewer Inc,1,0,0.0,0.0
Brewer and Sons,0,1,5378.3899,5378.3899
"Brewer, Carlson and Stephens",1,0,0.0,0.0
"Brewer, Carter and Jackson",0,1,0.0,0.0
"Brewer, Jones and Hughes",0,1,0.0,0.0
"Brewer, Joseph and Kelley",1,0,0.0,0.0
"Brewer, Krueger and Bailey",1,0,0.0,0.0
"Brewer, Wiggins and Dunn",1,0,0.0,0.0
Brewer-Caldwell,1,0,0.0,0.0
Brewer-Murphy,1,0,0.0,0.0
Brewer-Russell,0,1,0.0,0.0
Bridges Ltd,1,0,0.0,0.0
"Bridges, Aguirre and Foster",1,0,0.0,0.0
"Bridges, Levy and Miles",0,1,0.0,0.0
Bridges-Best,1,0,0.0,0.0
Briggs Inc,1,0,0.0,0.0
Briggs Ltd,1,0,0.0,0.0
Briggs PLC,0,1,0.0,0.0
Briggs and Sons,1,0,0.0,0.0
"Briggs, Hamilton and Jones",0,1,0.0,0.0
Briggs-Davis,0,1,0.0,0.0
Briggs-Young,1,0,0.0,0.0
Bright-Butler,1,0,0.0,0.0
Bright-Martin,0,1,0.0,0.0
Bright-Walsh,1,0,0.0,0.0
Briny - Pic Transit,0,1,0.0,0.0
Briny Limited Liability Company Import,0,1,0.0,0.0
Briny S.A. de C.V. Surfboard,1,1,0.0,0.0
Brisa Marina CJSC Bonito,15,1,383367.6728,25557.84485333333
Brisa Marina OJSC Freight,1,1,0.0,0.0
Brisa Marina S.A. de C.V. Carriers,0,1,5816.6728,5816.6728
Brisa Marina S.p.A. Forwading,0,1,26466.6728,26466.6728
Brisa del Este AS,23,1,135892.8538,5908.384947826087
Brisa del Este Cargo Bonito,1,1,0.0,0.0
Brisa del Este Corp,0,1,11070.0144,11070.0144
Brisa del Este GmbH,1,1,17283.2772,17283.2772
Brisa del Este LC,0,1,0.0,0.0
Brisa del Este Ltd Solutions,4,1,20345.7741,5086.443525
Brisa del Este S.p.A. Holdings,3,1,8548.5985,2849.532833333333
Brisa del Mar AG &,0,1,5136.8005,5136.8005
Brisa del Mar Co,2,1,0.0,0.0
Brisa del Mar Current Inc Express,48,1,8901.2694,185.4431125
Brisa del Mar Ges.m.b.H. Forwading,3,1,11424.0248,3808.008266666666
Brisa del Mar GmbH,27,1,0.0,0.0
Brisa del Mar Ltd. Liability Co,1,1,6245.8147,6245.8147
Brisa del Mar OJSC Line,11,1,12686.2841,1153.2985545454546
Brisa del Mar Pic Marine,0,1,13486.6728,13486.6728
Brisa del Mar Plc,3,1,97958.5498,32652.84993333333
Brisa del Mar S.A. de C.V. United,1,1,0.0,0.0
Brisa del Mar S.p.A.,0,1,5996.6728,5996.6728
Brisa del Mar Shipyard S.A. de C.V. Express,0,1,0.0,0.0
Brock Ltd,1,0,0.0,0.0
"Brock, Moreno and Silva",0,1,0.0,0.0
Brock-Bryant,1,0,0.0,0.0
Brock-Rodriguez,0,1,0.0,0.0
Brooks Group,3,0,0.0,0.0
Brooks Inc,1,0,0.0,0.0
Brooks LLC,0,1,4700.0322,4700.0322
Brooks Ltd,1,0,0.0,0.0
"Brooks, Garcia and Wilson",1,0,0.0,0.0
"Brooks, Henderson and Brown",1,0,0.0,0.0
"Brooks, Henderson and Callahan",1,0,0.0,0.0
"Brooks, Lawrence and Jensen",1,0,0.0,0.0
"Brooks, Robinson and Young",1,0,0.0,0.0
Brooks-Daniels,0,1,0.0,0.0
Brooks-Franklin,1,0,0.0,0.0
Brooks-Gutierrez,1,0,0.0,0.0
Brooks-Ingram,1,0,0.0,0.0
Brooks-Johnson,1,0,0.0,0.0
Brooks-Martinez,0,1,0.0,0.0
Brooks-Murphy,1,0,0.0,0.0
Brooks-Simpson,1,0,0.0,0.0
Brothers Ltd. Liability Co,0,1,20166.6728,20166.6728
Brown Group,9,2,84399.376,9377.708444444444
Brown Inc,4,3,813541.7422,203385.43555
Brown LLC,5,4,17166.6728,3433.33456
Brown Ltd,7,0,45258.3292,6465.4756
Brown PLC,3,2,778484.1486,259494.7162
Brown and Sons,6,1,10113.3456,1685.5576
"Brown, Anderson and Bridges",1,0,0.0,0.0
"Brown, Anderson and Henderson",1,0,0.0,0.0
"Brown, Arellano and Johnson",0,1,0.0,0.0
"Brown, Bautista and Smith",1,0,0.0,0.0
"Brown, Bell and Oneal",1,0,0.0,0.0
"Brown, Bright and Black",1,0,0.0,0.0
"Brown, Campbell and Robinson",1,0,0.0,0.0
"Brown, Castillo and Melendez",0,1,0.0,0.0
"Brown, Ellis and Ferguson",1,0,0.0,0.0
"Brown, Frederick and Ramirez",1,0,0.0,0.0
"Brown, Gardner and Elliott",1,0,0.0,0.0
"Brown, Garner and Porter",1,0,0.0,0.0
"Brown, Graham and Wilson",1,0,0.0,0.0
"Brown, Green and Lyons",1,0,0.0,0.0
"Brown, Gregory and Stuart",1,0,0.0,0.0
"Brown, Hogan and Bishop",1,0,0.0,0.0
"Brown, Holmes and Williams",1,0,0.0,0.0
"Brown, Huber and Sandoval",0,1,0.0,0.0
"Brown, Jackson and Marshall",1,0,0.0,0.0
"Brown, Jones and Gomez",0,1,0.0,0.0
"Brown, Martin and Sanchez",1,0,0.0,0.0
"Brown, Martin and White",1,0,0.0,0.0
"Brown, Mcmillan and Buchanan",1,0,0.0,0.0
"Brown, Melton and Soto",0,1,0.0,0.0
"Brown, Morris and Long",1,0,0.0,0.0
"Brown, Nelson and Johnson",1,0,0.0,0.0
"Brown, Noble and Krueger",1,0,0.0,0.0
"Brown, Pena and Moore",1,0,0.0,0.0
"Brown, Pittman and Johnson",1,0,0.0,0.0
"Brown, Pruitt and Adams",1,0,0.0,0.0
"Brown, Ramirez and Hernandez",1,0,0.0,0.0
"Brown, Roberts and Murphy",0,1,0.0,0.0
"Brown, Shaw and Cook",1,0,0.0,0.0
"Brown, Stewart and Thompson",1,0,0.0,0.0
"Brown, Taylor and Gonzales",1,0,0.0,0.0
"Brown, Thomas and Heath",1,0,0.0,0.0
"Brown, Wade and Fitzpatrick",0,1,0.0,0.0
"Brown, Walton and Johnson",1,0,0.0,0.0
"Brown, Watson and Faulkner",1,0,0.0,0.0
"Brown, Watts and Golden",1,0,0.0,0.0
"Brown, Weber and Rivera",1,0,0.0,0.0
"Brown, West and Ryan",0,1,0.0,0.0
"Brown, Williams and Green",0,1,0.0,0.0
"Brown, Williams and Johnson",0,1,0.0,0.0
"Brown, Yates and Jensen",0,1,0.0,0.0
Brown-Barrett,1,0,0.0,0.0
Brown-Benjamin,0,1,0.0,0.0
Brown-Bowen,1,0,0.0,0.0
Brown-Brown,1,1,0.0,0.0
Brown-Bryan,1,0,0.0,0.0
Brown-Cook,1,0,0.0,0.0
Brown-Curtis,1,0,0.0,0.0
Brown-Dunn,1,0,0.0,0.0
Brown-Evans,1,0,0.0,0.0
Brown-Frank,0,1,0.0,0.0
Brown-Gallegos,1,0,0.0,0.0
Brown-Greer,1,0,0.0,0.0
Brown-Hughes,0,1,0.0,0.0
Brown-Jordan,1,0,0.0,0.0
Brown-Keith,0,1,0.0,0.0
Brown-Kelley,1,0,0.0,0.0
Brown-King,1,0,0.0,0.0
Brown-Krause,1,0,0.0,0.0
Brown-Landry,0,1,0.0,0.0
Brown-Lopez,0,1,0.0,0.0
Brown-Martin,0,1,0.0,0.0
Brown-Miller,1,0,0.0,0.0
Brown-Monroe,1,0,0.0,0.0
Brown-Morrison,1,0,0.0,0.0
Brown-Neal,1,0,0.0,0.0
Brown-Powell,0,1,0.0,0.0
Brown-Pruitt,1,0,0.0,0.0
Brown-Reyes,1,0,0.0,0.0
Brown-Rivera,0,1,0.0,0.0
Brown-Rowland,1,0,0.0,0.0
Brown-Sims,1,0,0.0,0.0
Brown-Thomas,1,0,0.0,0.0
Brown-Torres,1,0,0.0,0.0
Brown-Turner,1,0,0.0,0.0
Brown-Webb,0,1,0.0,0.0
Brown-Williams,1,0,10226.7716,10226.7716
Brown-York,0,1,0.0,0.0
"Browning, Haley and Kelley",1,0,0.0,0.0
Bruce Group,1,0,0.0,0.0
Bruce Inc,1,0,0.0,0.0
Bruce and Sons,1,0,0.0,0.0
Bruce-Parker,0,1,0.0,0.0
Bruce-Smith,1,0,0.0,0.0
Bryan PLC,1,0,0.0,0.0
Bryan and Sons,0,1,0.0,0.0
"Bryan, Clark and Gibson",1,0,0.0,0.0
Bryan-Daugherty,1,0,0.0,0.0
Bryan-Lane,1,0,0.0,0.0
Bryan-Odonnell,1,0,0.0,0.0
Bryant LLC,1,0,0.0,0.0
Bryant Ltd,0,1,0.0,0.0
Bryant PLC,1,0,10679.0786,10679.0786
"Bryant, Jones and Ayala",1,0,0.0,0.0
"Bryant, Myers and Mckay",1,0,0.0,0.0
"Bryant, Padilla and Mccarty",1,0,0.0,0.0
"Bryant, Smith and Dixon",1,0,0.0,0.0
"Bryant, Tran and Scott",1,0,0.0,0.0
Bryant-Mcgrath,1,0,0.0,0.0
Bryant-Pennington,1,0,0.0,0.0
Bryant-Robbins,0,1,0.0,0.0
Bryant-Scott,1,0,0.0,0.0
Bryant-Vaughn,1,0,0.0,0.0
Brynn Shark Incorporated United,0,1,15966.6728,15966.6728
Bu yu wang AG,22,1,62860.474,2857.294272727273
Bu yu wang CJSC,0,1,0.0,0.0
Bu yu wang Fish  Ltd. Corporation Family,1,2,31293.3456,31293.3456
Bu yu wang Inc,2,2,27461.2867,13730.64335
Bu yu wang Inc Logistics,1,1,31142.0661,31142.0661
Bu yu wang Incorporated,0,1,7076.6728,7076.6728
Bu yu wang LLC Family,3,1,138790.9521,46263.6507
Bu yu wang Ltd. Corporation,0,1,0.0,0.0
Bu yu wang NV,1,1,74971.5506,74971.5506
Bu yu wang NV Enterprises,3,1,35368.199,11789.399666666666
Bu yu wang OJSC Wakame,0,1,0.0,0.0
Bu yu wang Pic Export,1,1,4657.7974,4657.7974
Bu yu wang S.A. de C.V. Cargo,0,1,35540.9693,35540.9693
Bu yu wang SRL,1,1,32653.3281,32653.3281
Bu yu wang Sagl,1,0,0.0,0.0
Bu yu wang Sp,0,1,0.0,0.0
"Buchanan, Brown and Hernandez",0,1,0.0,0.0
"Buchanan, Jackson and Allen",1,0,0.0,0.0
"Buchanan, Keith and Miller",0,1,0.0,0.0
"Buchanan, Morris and Howard",1,0,0.0,0.0
Buchanan-Phillips,0,1,0.0,0.0
Buchanan-White,1,0,0.0,0.0
Buck Inc,1,0,0.0,0.0
"Buck, Bowers and Hamilton",1,0,0.0,0.0
Buck-Savage,0,1,0.0,0.0
Buckley-Hanson,1,0,0.0,0.0
Buckley-Murray,0,1,0.0,0.0
Bujagali Falls  Corp Marine conservation,0,1,5036.6728,5036.6728
Bujagali Falls  Ltd. Corporation,0,1,12776.6728,12776.6728
Bujagali Falls  Tidal flat A/S Freight,4,1,48550.7095,12137.677375
Bullock Inc,1,0,0.0,0.0
Bullock Ltd,1,0,0.0,0.0
"Bullock, Johnson and Douglas",1,0,0.0,0.0
Bullock-Collins,0,1,0.0,0.0
Burch PLC,1,0,0.0,0.0
Burch-Baker,1,0,0.0,0.0
Burgess Inc,1,0,0.0,0.0
Burgess LLC,1,0,0.0,0.0
Burgess and Sons,1,0,0.0,0.0
"Burgess, Chambers and Taylor",1,0,0.0,0.0
"Burgess, Conley and Fisher",1,0,0.0,0.0
"Burgess, Dixon and Charles",1,0,0.0,0.0
Burgess-Hernandez,0,1,0.0,0.0
Burgess-Powell,1,0,0.0,0.0
Burgess-Williams,1,0,0.0,0.0
Burke Group,2,0,0.0,0.0
Burke Inc,1,2,17166.6728,17166.6728
Burke and Sons,1,1,0.0,0.0
"Burke, Fischer and Payne",0,1,0.0,0.0
"Burke, Lee and Nguyen",1,0,0.0,0.0
"Burke, Watkins and Short",1,0,0.0,0.0
Burke-Carter,1,0,0.0,0.0
Burke-Evans,0,1,0.0,0.0
Burke-Johns,1,0,0.0,0.0
Burke-Patterson,0,1,0.0,0.0
Burke-Smith,1,0,0.0,0.0
Burke-Weeks,1,0,0.0,0.0
Burnett Ltd,1,0,0.0,0.0
"Burnett, Nicholson and Gonzalez",1,0,0.0,0.0
Burnett-Knight,0,1,0.0,0.0
Burnett-Richardson,0,1,0.0,0.0
Burnett-Salas,0,1,0.0,0.0
Burnett-Underwood,1,0,0.0,0.0
Burns Group,0,1,0.0,0.0
Burns LLC,1,0,0.0,0.0
Burns and Sons,0,1,0.0,0.0
"Burns, Davis and Clark",1,0,0.0,0.0
"Burns, Dixon and Thomas",1,0,0.0,0.0
"Burns, Murphy and Woods",1,0,0.0,0.0
"Burns, Nelson and Young",1,0,0.0,0.0
"Burns, Schwartz and Preston",1,0,0.0,0.0
"Burns, West and Stewart",1,0,0.0,0.0
"Burns, Wilson and Stewart",1,0,0.0,0.0
"Burns, Wood and Smith",1,0,0.0,0.0
Burns-Baker,0,1,0.0,0.0
Burns-Cannon,1,0,0.0,0.0
Burns-Edwards,1,0,0.0,0.0
Burns-Elliott,1,0,0.0,0.0
Burns-Macdonald,1,0,0.0,0.0
Burns-Perez,1,0,0.0,0.0
Burton Inc,0,1,0.0,0.0
Burton and Sons,1,1,0.0,0.0
"Burton, Crawford and Morris",1,0,0.0,0.0
"Burton, Fischer and Harrison",0,1,0.0,0.0
"Burton, Hubbard and Moore",1,0,0.0,0.0
"Burton, Page and Williams",1,0,0.0,0.0
"Burton, Ramos and Bryant",1,0,0.0,0.0
"Burton, Stevenson and Garcia",0,1,0.0,0.0
Burton-Carter,1,0,0.0,0.0
Burton-Davis,0,1,0.0,0.0
Burton-Dunn,1,0,0.0,0.0
Burton-Hensley,0,1,0.0,0.0
Burton-Ross,1,0,0.0,0.0
Bush LLC,2,0,0.0,0.0
Bush Ltd,0,1,0.0,0.0
Bush and Sons,1,0,0.0,0.0
"Bush, Aguirre and Edwards",1,0,0.0,0.0
"Bush, Gonzalez and Wright",0,1,0.0,0.0
"Bush, Wilson and Ayala",1,0,0.0,0.0
Bush-Coleman,1,0,0.0,0.0
Bush-Harris,1,0,0.0,0.0
Bush-Peck,1,0,0.0,0.0
Butler LLC,1,0,15066.6728,15066.6728
Butler Ltd,1,0,0.0,0.0
Butler PLC,2,1,0.0,0.0
Butler and Sons,0,1,21366.6728,21366.6728
"Butler, Green and Schneider",1,0,0.0,0.0
"Butler, Hendricks and Sherman",1,0,0.0,0.0
"Butler, Lee and Haley",1,0,0.0,0.0
"Butler, Summers and Craig",0,1,0.0,0.0
Butler-Cooper,0,1,0.0,0.0
Butler-Harper,1,0,0.0,0.0
Butler-Harvey,0,1,0.0,0.0
Butler-Lyons,1,0,0.0,0.0
Byrd Group,1,0,0.0,0.0
Byrd LLC,1,0,0.0,0.0
"Byrd, Ramos and Cannon",1,0,0.0,0.0
"Byrd, Welch and Pierce",0,1,0.0,0.0
Byrd-Flores,1,0,0.0,0.0
Byrd-Gordon,1,0,0.0,0.0
Byrd-Melton,0,1,0.0,0.0
Byrd-Smith,0,1,0.0,0.0
Byrd-Thomas,1,0,0.0,0.0
Cabrera Group,1,0,0.0,0.0
Cabrera Inc,0,1,0.0,0.0
Cabrera PLC,1,0,4926.6728,4926.6728
"Cabrera, Cross and Forbes",1,0,0.0,0.0
"Cabrera, Watson and Finley",1,0,0.0,0.0
"Cabrera, Yates and Jackson",0,1,0.0,0.0
Cabrera-Cruz,0,1,0.0,0.0
Cain Ltd,1,1,0.0,0.0
"Cain, Hernandez and Gillespie",1,0,0.0,0.0
Calder Sailor Co & Son's,1,0,5726.6728,5726.6728
Calder Swordfish Company Line,34,1,22470.7702,660.905005882353
Calderon Ltd,0,1,0.0,0.0
Calderon-Byrd,1,0,0.0,0.0
Calderon-Douglas,1,0,0.0,0.0
Calderon-Golden,1,0,0.0,0.0
Calderon-Rodriguez,1,0,0.0,0.0
Calderon-Wallace,1,0,0.0,0.0
Caldwell Group,1,0,0.0,0.0
Caldwell Inc,1,0,0.0,0.0
Caldwell and Sons,0,1,0.0,0.0
"Caldwell, Lopez and Strickland",1,0,0.0,0.0
"Caldwell, Rojas and Garcia",1,0,0.0,0.0
Caldwell-Conner,1,0,0.0,0.0
Caldwell-Jones,1,0,0.0,0.0
Caldwell-Shepherd,1,0,0.0,0.0
Calhoun and Sons,1,0,0.0,0.0
"Calhoun, Barnes and Chambers",1,0,0.0,0.0
Calhoun-Jimenez,0,1,0.0,0.0
Calhoun-Malone,0,1,0.0,0.0
Calhoun-Nash,0,1,0.0,0.0
Callahan Group,1,0,0.0,0.0
Callahan LLC,2,0,0.0,0.0
Callahan PLC,1,0,0.0,0.0
"Callahan, Murphy and Freeman",0,1,0.0,0.0
"Callahan, Smith and Harris",1,0,0.0,0.0
Callahan-Peterson,1,0,55376193.23,55376193.23
"Camacho, Arias and Mcintyre",1,0,0.0,0.0
"Camacho, Cooper and Hatfield",0,1,0.0,0.0
"Camacho, Richardson and Myers",1,0,0.0,0.0
"Camacho, Romero and Carlson",0,1,0.0,0.0
"Camacho, Thomas and Huff",1,0,0.0,0.0
Cameron Group,1,0,0.0,0.0
"Cameron, Robinson and Murray",1,0,0.0,0.0
Cameron-Baker,1,0,0.0,0.0
Cameron-Coleman,1,0,0.0,0.0
Cameron-Kramer,0,1,0.0,0.0
Cameron-Lee,0,1,0.0,0.0
Cameron-Moore,1,0,0.0,0.0
Cameron-Wu,1,0,0.0,0.0
Cameroon Estuary  AB Marine ecology,2,1,0.0,0.0
Cameroon Estuary  AS Sandbar,2,0,5306.6728,2653.3364
Cameroon Estuary  Cargo ship,4,1,13581.2695,3395.317375
Cameroon Estuary  Company Transport,0,1,6596.6728,6596.6728
Cameroon Estuary  Corp Marine ecology,0,1,24366.6728,24366.6728
Cameroon Estuary  GmbH & Co. KG Carriers,3,1,0.0,0.0
Campbell Group,1,0,0.0,0.0
Campbell Inc,1,0,51066.6728,51066.6728
Campbell Ltd,2,1,0.0,0.0
Campbell PLC,1,1,5918.3726,5918.3726
Campbell and Sons,1,1,0.0,0.0
"Campbell, Alexander and Perry",1,0,0.0,0.0
"Campbell, Byrd and Jackson",0,1,0.0,0.0
"Campbell, Clark and Olsen",0,1,0.0,0.0
"Campbell, Davidson and Tran",1,0,0.0,0.0
"Campbell, Fox and Stewart",1,0,0.0,0.0
"Campbell, Harmon and Fisher",1,0,0.0,0.0
"Campbell, Luna and Hall",1,0,0.0,0.0
"Campbell, Mcdaniel and Butler",0,1,0.0,0.0
"Campbell, Ortiz and Petersen",1,0,0.0,0.0
"Campbell, Rodriguez and Krause",1,0,0.0,0.0
"Campbell, Taylor and Ali",1,0,0.0,0.0
"Campbell, Taylor and Hoffman",1,0,0.0,0.0
"Campbell, Valdez and Stevens",1,0,0.0,0.0
"Campbell, Washington and Johnson",1,0,0.0,0.0
Campbell-Austin,1,0,0.0,0.0
Campbell-Bautista,1,0,0.0,0.0
Campbell-Chen,1,0,0.0,0.0
Campbell-Cunningham,1,0,0.0,0.0
Campbell-Kim,1,0,0.0,0.0
Campbell-Lynn,1,0,0.0,0.0
Campbell-Morales,1,0,0.0,0.0
Campbell-Porter,1,0,0.0,0.0
Campbell-Short,0,1,0.0,0.0
Campbell-Strickland,0,1,0.0,0.0
Campos Inc,2,0,0.0,0.0
Campos LLC,0,1,0.0,0.0
Campos PLC,1,0,0.0,0.0
"Campos, Smith and Jenkins",1,0,0.0,0.0
Campos-Bailey,1,0,0.0,0.0
Campos-Lopez,0,1,0.0,0.0
Campos-Martin,0,1,0.0,0.0
Campos-Navarro,1,0,0.0,0.0
Campos-Taylor,0,1,0.0,0.0
Cannon Group,0,1,0.0,0.0
"Cannon, Hardy and Ramos",0,1,0.0,0.0
"Cannon, Price and Tucker",1,0,0.0,0.0
Cannon-Allen,0,1,0.0,0.0
Cannon-Choi,1,0,0.0,0.0
Cannon-Fitzgerald,1,0,0.0,0.0
Cannon-Kaufman,1,0,0.0,0.0
Cannon-Perry,0,1,0.0,0.0
Cantrell-Alexander,1,0,0.0,0.0
Cantrell-Harper,1,0,0.0,0.0
Cantrell-Myers,0,1,0.0,0.0
"Cantu, Baker and Sanchez",1,0,0.0,0.0
"Cantu, Brown and Mathews",1,0,0.0,0.0
Cantu-Nicholson,0,1,0.0,0.0
Cantu-Pearson,0,1,0.0,0.0
Cantu-Wilson,0,1,0.0,0.0
Cape Verde Islands  BV Shoal,0,1,43666.6728,43666.6728
Cape Verde Islands  Co Cargo,0,1,0.0,0.0
Cape Verde Islands  Inc,1,1,34666.6728,34666.6728
Cape Verde Islands  Limited Liability Company Logistics,7,1,12102.8584,1728.9797714285712
Cape Verde Islands  Ltd. Liability Co,2,1,10506.2417,5253.12085
Cape Verde Islands  Ltd. Liability Co Transit,2,1,117432.3352,58716.1676
Cape Verde Islands  Marine life,0,2,11216.6728,5608.3364
Cape Verde Islands  Oyj,2,1,8757.7009,4378.85045
Cape Verde Islands  Pelican,0,1,28266.6728,28266.6728
Cape Verde Islands  Plc Otter,1,1,15066.6728,15066.6728
Cape Verde Islands  Sp Overseas,0,1,5306.6728,5306.6728
Cape of Good Hope   AG Express,1,1,0.0,0.0
Cape of Good Hope   AS,0,1,0.0,0.0
Cape of Good Hope   BV,1,1,29180.3026,29180.3026
Cape of Good Hope   Company,5,1,60896.1612,12179.23224
Cape of Good Hope   Corporation,4,1,25094.8479,6273.711975
Cape of Good Hope   Kga,5,2,22270.4463,4454.08926
Cape of Good Hope   OJSC,0,1,47366.6728,47366.6728
Cape of Good Hope   Pic,1,1,14866.6728,14866.6728
Cape of Good Hope   Pic Distribution,0,1,5436.6728,5436.6728
Cape of Good Hope   Seafarer,0,1,5346.6728,5346.6728
Cape of Good Hope   Starfish SE Import,0,1,9393.2268,9393.2268
Cape of Good Hope   Trout,4,1,7297.1861,1824.296525
Caracola Azul AB Brothers,0,1,56902.1658,56902.1658
Caracola Azul Marine biology,2,1,6232.1247,3116.06235
Caracola Azul S.A. de C.V.,2,1,38766.6728,19383.3364
Caracola Azul SE Logistics,0,1,19366.6728,19366.6728
Caracola Marina Corp Family,22,1,0.0,0.0
Caracola Marina Merchants Deep-sea,0,1,52278.6305,52278.6305
Caracola Marina Seabed Company Carriers,0,1,283486.9984,283486.9984
Caracola Marina Tugboat Limited Liability Company Marine life,0,1,0.0,0.0
Caracola de Coral CJSC,0,1,0.0,0.0
Caracola de Coral Family,2,1,18544.1511,9272.07555
Caracola de Coral Incorporated,0,1,0.0,0.0
Caracola de Coral NV Export,0,1,0.0,0.0
Caracola de Coral Shipyard Sp Investment,2,1,0.0,0.0
Caracola del Este BV,0,1,7758490.7439,7758490.7439
Caracola del Este Cargo,3,1,0.0,0.0
Caracola del Este Corp,3,1,7786.1282,2595.3760666666667
Caracola del Este Corporation Express,24,1,0.0,0.0
Caracola del Este Delivery,5,1,14417.7048,2883.54096
Caracola del Este Enterprises,54,0,12316.6728,228.0865333333333
Caracola del Este Ges.m.b.H.,3,2,43163.8838,14387.961266666667
Caracola del Este GmbH,0,1,5866.6728,5866.6728
Caracola del Este Kga,2,1,6340.4549,3170.22745
Caracola del Este N.V.,1,0,6831.1749,6831.1749
Caracola del Este Pic,0,1,0.0,0.0
Caracola del Este Plc,0,1,53139.7788,53139.7788
Caracola del Este Plc United,2,1,151421.4496,75710.7248
Caracola del Este SRL,0,1,0.0,0.0
Caracola del Este Sagl Solutions,4,1,0.0,0.0
Caracola del Este Seal,3,0,49566.6728,16522.224266666668
Caracola del Este Sp,0,1,23666.6728,23666.6728
Caracola del Este Transport Snapper,0,1,10486.6728,10486.6728
Caracola del Este Underwater,1,1,8156.6728,8156.6728
Caracola del Este ОАО,0,2,4766.6728,2383.3364
Caracola del Mar A/S,1,1,31566.6728,31566.6728
Caracola del Mar AB,0,1,1150616.532,1150616.532
Caracola del Mar AG Express,0,1,12546.6728,12546.6728
Caracola del Mar BV,2,1,165666.6728,82833.3364
Caracola del Mar Catchers,1,0,11467.6728,11467.6728
Caracola del Mar Co,6,1,0.0,0.0
Caracola del Mar Company,4,2,640004.8711,160001.217775
Caracola del Mar Corporation,3,1,114018.2981,38006.09936666667
Caracola del Mar Ges.m.b.H.,0,1,16866.6728,16866.6728
Caracola del Mar GmbH,0,1,22607.9168,22607.9168
Caracola del Mar Inc Brothers,0,1,9942.6777,9942.6777
Caracola del Mar Investment Krill,6,1,37312.25,6218.708333333333
Caracola del Mar Ltd. Liability Co,0,1,0.0,0.0
Caracola del Mar Merchants,2,1,0.0,0.0
Caracola del Mar NV Family,4,1,7085565.751,1771391.43775
Caracola del Mar Oyj Dashi,0,1,5816.6728,5816.6728
Caracola del Mar Plc,2,0,0.0,0.0
Caracola del Mar SRL Logistics,1,0,27928.2834,27928.2834
Caracola del Sol AB,1,1,38682.1848,38682.1848
Caracola del Sol Company,1,1,5416.6728,5416.6728
Caracola del Sol Company Express,2,1,7154.8245,3577.41225
Caracola del Sol Corp & Son's,2,1,7102.1769,3551.08845
Caracola del Sol Delivery,0,1,0.0,0.0
Caracola del Sol International,0,1,4726.6728,4726.6728
Caracola del Sol Kga,0,1,5636.6728,5636.6728
Caracola del Sol LC,6,1,0.0,0.0
