Community,Node,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event
1,41695239,organization,Unknown,1,1,0.8453661800000001,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0
1,IndÃºstria Madeireira Uliana,Uncategorized,Unknown,0,1,0.81229156,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,25423,organization,Unknown,0,3,0.8607152,4,3,0,1,1,1,1,1,1,0,0,0,0,0,0
1,5383294,organization,Unknown,3,0,0.8701068866666667,4,3,2,0,1,0,0,2,1,0,0,0,0,0,0
1,John Murray,person,Country_271835,2,0,0.900317625,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0
1,Bryan Johnston,person,Oceanus,4,4,0.84923461625,7,8,4,0,3,1,2,2,0,2,0,2,0,0,0
1,43223,organization,Unknown,1,3,0.8400643425000001,5,4,3,0,0,1,1,0,1,1,0,1,0,0,0
1,14636,organization,Unknown,1,0,0.8686541,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,36b70b18-465a-442f-bfbe-cedb85d48acc,location,Unknown,1,0,0.95096976,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Melissa Gonzales,person,Marebak,5,7,0.8568809391666665,13,12,0,3,5,4,0,4,2,5,1,0,0,0,0
1,36,organization,Unknown,1,0,0.82006115,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,bd16ff21-2da0-4ad7-8aec-d04a28b61277,location,Unknown,3,0,0.8136375833333332,4,3,1,0,2,0,0,0,2,1,0,0,0,0,0
1,electric cars,vessel,Unknown,2,0,0.9418366499999999,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0
1,f85f009e-0fa0-403a-845e-64198883bf34,location,Unknown,0,2,0.82483125,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0
1,âSewardâs Follyâ,Uncategorized,Unknown,1,0,0.8158544,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Robert Rodriguez,person,Country_271835,2,0,0.8495252,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0
1,84616,organization,Unknown,2,0,0.83081447,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
1,Hunter Wheeler,person,Country_271835,0,2,0.85327968,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0
1,555,organization,Unknown,0,2,0.83740107,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1,49494,organization,Unknown,3,2,0.844858758,5,5,3,0,0,2,0,0,3,0,2,0,0,0,0
1,Alyssa Gonzalez,person,Country_271835,5,1,0.9399403966666666,6,6,0,0,3,3,0,3,0,2,0,0,0,1,0
1,48115,organization,Unknown,3,0,0.8389140766666667,4,3,0,0,0,3,0,1,0,1,1,0,0,0,0
1,Sea Breezes GmbH & Co. KG Lighthouse,Uncategorized,Unknown,2,2,0.875576475,4,4,0,4,0,0,0,0,0,2,2,0,0,0,0
1,HMS,vessel,Unknown,1,1,0.8326988500000001,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0
1,Dr. Michelle Dominguez,person,Country_271835,1,3,0.8741405425,5,4,0,0,3,1,0,0,1,3,0,0,0,0,0
1,88d63621-4f58-4c7e-a02d-589cefb3a6be,location,Unknown,0,2,0.9049625699999999,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0
1,a086a63d-19c7-4241-845a-f82c628d09a2,location,Unknown,0,2,0.8393306199999999,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0
1,Ocano del Este SE,Uncategorized,Unknown,0,4,0.8562884675,5,4,0,0,3,1,0,0,0,2,1,0,0,1,0
1,24996,organization,Unknown,0,2,0.87709755,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0
1,32416483,organization,Unknown,1,1,0.830193915,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,Laurie Clark,person,Country_271835,1,0,0.80357856,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,958644,organization,Unknown,1,1,0.86356623,3,2,0,1,1,0,0,1,0,1,0,0,0,0,0
1,Ashley Wiggins,person,Country_271835,1,0,0.87335443,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Daniel Roberts,person,Country_271835,1,1,0.9219145,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0
1,âyesterdayâ,Uncategorized,Unknown,0,2,0.8099899,3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
1,25652724,organization,Unknown,3,5,0.8581410387499999,9,8,0,3,2,3,1,3,1,2,0,0,0,0,1
1,5025f249-0b3c-4741-a7aa-090d93395acf,location,Unknown,1,0,0.8416894,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,West Bengal S.A. de C.V.,Uncategorized,Unknown,8,0,0.84801775,7,8,1,3,1,3,5,1,1,0,0,1,0,0,0
1,Miss Jessica Baker DVM,person,Quandoria,0,1,0.85682833,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,945,organization,Unknown,1,1,0.8592186500000001,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0
1,Luis Douglas,person,Country_271835,0,2,0.8537233,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0
1,e09b64a2-397a-4bec-96a1-7d61479fe37a,location,Unknown,2,0,0.827919585,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0
1,John Frederick,person,Country_271835,3,0,0.9207251900000001,4,3,0,2,1,0,0,2,0,1,0,0,0,0,0
1,krxd,Uncategorized,Unknown,2,0,0.89750985,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0
1,Clayton Rodgers,person,Country_271835,2,0,0.88189345,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
1,Snow Crab,vessel,Unknown,1,0,0.8539889,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,9238420,organization,Unknown,0,2,0.868682145,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0
1,Seashell Sanctum SRL Transport,company,Country_271835,1,1,0.86148625,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0
1,Michael Baker,person,Country_271835,2,0,0.848127695,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
1,river,vessel,Unknown,3,0,0.8556716999999999,4,3,0,0,0,3,0,1,1,1,0,0,0,0,0
1,Christopher Benitez,person,Country_271835,1,1,0.817323535,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0
1,Stock SA,Uncategorized,Unknown,0,2,0.86148733,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0
1,Lucas Williamson,person,Country_271835,0,2,0.8712143999999999,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,45620,organization,Unknown,0,1,0.8663976,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,90411963,organization,Unknown,3,0,0.8752186466666666,4,3,2,0,1,0,0,2,0,0,0,0,1,0,0
1,yearbook2036,Uncategorized,Unknown,5,0,0.861512692,6,5,0,0,0,5,0,4,1,0,0,0,0,0,0
1,Bryan King,person,Country_271835,1,1,0.812165795,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0
1,Shawna Welch,person,Country_271835,0,2,0.8741823200000001,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1,Seaside Sojourns A/S Shipping,Uncategorized,Unknown,1,1,0.828314095,3,2,0,0,0,2,1,0,0,0,0,1,0,0,0
1,Brandi White,person,Country_271835,2,1,0.8549976833333334,4,3,0,0,0,3,1,0,0,0,2,0,0,0,0
1,Hannah Ray,person,Country_271835,2,0,0.8781267349999999,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,Tammy Ryan,person,Country_271835,1,0,0.82532555,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,âTrials,Uncategorized,Unknown,2,0,0.879518325,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0
1,Jennifer Brown,person,Country_271835,1,0,0.9229469,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,762165,organization,Unknown,2,2,0.861273425,5,4,0,1,0,3,0,3,0,1,0,0,0,0,0
1,Margaret Hodges,person,Country_271835,0,9,0.8800204166666667,6,9,1,2,0,6,3,1,5,0,0,0,0,0,0
1,933754160,organization,Unknown,2,0,0.81305125,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0
1,5235138,organization,Unknown,2,0,0.811537475,3,2,0,0,0,2,1,0,0,0,0,1,0,0,0
1,914,organization,Unknown,0,2,0.911339135,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0
1,Rachel Arnold,person,Country_271835,2,0,0.865516755,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,d4b66d04-ad3c-425a-a123-00e589b86a52,location,Unknown,2,0,0.84668818,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0
1,aac2c35c-d06d-45df-a1f8-a0c4001f3897,location,Unknown,2,0,0.8965197,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
1,BPâs,Uncategorized,Unknown,1,0,0.82412016,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Golden Titana,Uncategorized,Unknown,3,4,0.8649347457142856,8,7,2,0,1,4,0,4,0,2,0,0,1,0,0
1,705283b0-cdb7-4f0a-8481-b3fea243a8e5,location,Unknown,0,4,0.8285016125,4,4,1,1,0,2,2,0,1,1,0,0,0,0,0
1,The Pew Charitable Trustsâ,Uncategorized,Unknown,0,1,0.8190703,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,b8649055-5b40-43e1-ba33-93182cf978d4,location,Unknown,2,0,0.8503890350000001,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0
1,602ea158-0519-47fc-badc-787721580418,location,Unknown,0,2,0.845129625,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0
1,SaltwaterSavor Shipyard LC Merchants,Uncategorized,Unknown,1,0,0.93499553,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,762833,organization,Unknown,1,3,0.8441713500000001,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0
1,40952,political_organization,Unknown,1,1,0.85095853,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0
1,Brett Lee,person,Country_271835,3,0,0.8335911,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0
1,Brandon Jackson,person,Country_271835,1,0,0.84604305,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2,organization,Unknown,2,6,0.84917144625,9,8,0,1,1,6,1,2,3,2,0,0,0,0,0
1,One Hongn,Uncategorized,Unknown,1,2,0.8549025966666667,3,3,2,1,0,0,0,0,1,2,0,0,0,0,0
1,2610,organization,Unknown,1,0,0.8989296,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Jeremy Cordova,person,Country_271835,0,2,0.80569113,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0
1,1263250,organization,Unknown,2,0,0.911360465,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0
1,Erin Simmons,person,Oceanus,4,13,0.8531253547058824,18,17,3,4,2,8,1,5,5,2,3,0,1,0,0
1,ed114149-9468-41b4-adda-343883e79e04,location,Unknown,0,2,0.8483670000000001,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0
1,The Defendantsâ,Uncategorized,Unknown,0,2,0.843491345,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0
1,Daniel Shaffer,person,Country_271835,2,0,0.931091925,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0
1,26,organization,Unknown,1,0,0.84706634,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,4146760,organization,Unknown,1,0,0.80017346,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,798,organization,Unknown,0,1,0.83239913,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,âunregulatedâ,Uncategorized,Unknown,1,0,0.85003227,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,806,organization,Unknown,0,2,0.8759688000000001,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,72899187-0989-47fa-9db0-cd1d4c3fc4e3,location,Unknown,0,2,0.89251705,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,760402,organization,Unknown,0,5,0.84772593,6,5,0,1,2,2,2,2,0,0,0,0,0,0,1
1,ocean,vessel,Unknown,4,3,0.8424407628571428,8,7,4,1,1,1,1,3,1,2,0,0,0,0,0
1,Orange River  AS Logistics,Uncategorized,Unknown,1,0,0.90888196,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Rhonda Sullivan,person,Mawazam,0,1,0.80661136,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Heather Hill,person,Country_271835,1,1,0.9299372,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,Senegal Coast Oyj Motorboat,company,Country_271835,0,4,0.8537456375,5,4,2,2,0,0,0,3,0,1,0,0,0,0,0
1,72630,organization,Unknown,0,4,0.8559958425,5,4,0,3,0,1,1,1,0,2,0,0,0,0,0
1,Allison Rodgers,person,Country_271835,0,2,0.941216885,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0
1,Madhya Pradesh Market Ltd Solutions,Uncategorized,Unknown,1,0,0.81344056,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,Daniel Vasquez,person,Country_271835,1,1,0.841024685,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0
1,Daniel Snyder,person,Country_271835,10,3,0.8691425092307694,12,13,0,2,8,3,1,1,3,8,0,0,0,0,0
1,Brittany Kane,person,Country_256617,0,2,0.853509545,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0
1,368951,organization,Unknown,0,2,0.810360125,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0
1,613465161,organization,Unknown,0,2,0.8831151500000001,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0
1,Robert Goodman,person,Country_271835,0,1,0.9462408,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Courtney Evans,person,Country_483478,0,3,0.8815438800000001,4,3,0,2,1,0,0,0,2,1,0,0,0,0,0
1,Candace Burnett,person,Country_271835,1,1,0.91186725,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0
1,Helen Chase,person,Country_271835,2,0,0.8938939,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0
1,845,organization,Unknown,4,0,0.83935845,5,4,0,0,0,4,0,2,1,1,0,0,0,0,0
1,Rickard shrimp,Uncategorized,Unknown,0,2,0.85817623,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0
1,Anthony Larson,person,Country_271835,0,2,0.836578275,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0
1,Blue Water Ventures Kga,Uncategorized,Unknown,1,1,0.813779145,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0
1,James Horton,person,Country_271835,4,2,0.8870555483333332,5,6,1,1,0,4,2,0,4,0,0,0,0,0,0
1,440994840,political_organization,Unknown,1,6,0.8480034771428572,7,7,4,0,1,2,0,2,0,3,1,1,0,0,0
1,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,location,Unknown,1,0,0.85733896,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,601882545,organization,Unknown,0,2,0.87010075,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1,Motor Vessel,vessel,Unknown,7,0,0.9211213685714286,7,7,0,0,1,6,1,4,2,0,0,0,0,0,0
1,Michelle Long,person,Country_271835,0,1,0.86889005,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,William Murray,person,Country_271835,2,3,0.8450207319999998,5,5,1,0,0,4,1,3,0,0,1,0,0,0,0
1,Lisa Castaneda,person,Country_271835,2,0,0.86502462,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0
1,570683,organization,Unknown,2,0,0.880557,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1,Christina Abbott,person,Country_271835,0,2,0.9150846850000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,Michael Limited Liability Company,Uncategorized,Unknown,0,2,0.8314174700000001,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0
1,967,organization,Unknown,1,1,0.8360710650000001,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
1,56126935,organization,Unknown,0,1,0.83132195,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0fab17df-2c08-46b6-8ce9-b13b3a60ff3d,location,Unknown,2,0,0.83221932,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0
1,Katherine Chavez,person,Country_271835,2,0,0.84061772,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0
1,âpoachedâ,Uncategorized,Unknown,0,1,0.844001,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Matthew Anderson,person,Country_271835,2,0,0.8773704,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,41713,organization,Unknown,0,1,0.92244655,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Sylvia Johnson,person,Country_271835,1,0,0.8020135,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,Tom Bauer,person,Rio Isla,0,4,0.882616095,5,4,0,1,3,0,0,1,0,3,0,0,0,0,0
1,352,organization,Unknown,0,2,0.85403535,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0
1,Felbab-Brown,Uncategorized,Unknown,0,3,0.8584699533333334,4,3,0,3,0,0,0,0,1,1,1,0,0,0,0
1,Mrs. Katrina Williams,person,Country_271835,2,0,0.80875102,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,172279392,organization,Unknown,1,1,0.82585693,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0
1,760079,organization,Unknown,2,2,0.832198165,5,4,0,2,0,2,2,1,0,1,0,0,0,0,0
1,8651344,political_organization,Unknown,2,0,0.87494785,3,2,0,0,2,0,0,0,1,1,0,0,0,0,0
1,Melissa Spence,person,Country_271835,2,0,0.93473337,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0
1,nigeria,Uncategorized,Unknown,1,0,0.89171946,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,505943,organization,Unknown,5,4,0.8603747622222222,9,9,5,2,1,1,0,4,2,2,0,0,1,0,0
1,8513,organization,Unknown,1,0,0.9028346,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Kyle Stanton,person,Country_271835,0,2,0.86673888,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0
1,1bf22b98-519c-4131-8bb4-53ecdd193100,location,Unknown,1,1,0.90841938,3,2,0,0,0,2,0,0,1,1,0,0,0,0,0
1,945632766,organization,Unknown,1,0,0.8438905,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,LC,Uncategorized,Unknown,2,1,0.8422477666666667,4,3,3,0,0,0,0,1,0,0,2,0,0,0,0
1,yearbook2034,Uncategorized,Unknown,4,0,0.8231445125,5,4,0,0,0,4,0,3,1,0,0,0,0,0,0
1,Faroe Islands Plc Investment,Uncategorized,Unknown,0,1,0.9011563,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Jonathan Moody,person,Country_271835,3,0,0.9102669866666666,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0
1,9280,organization,Unknown,1,0,0.85543203,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,28379,organization,Unknown,1,2,0.8447178666666666,4,3,2,0,1,0,1,1,1,0,0,0,0,0,0
1,61208e37-a326-4cf5-a571-f8bdd6f2dbf7,location,Unknown,2,0,0.883033425,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0
1,Vincent Cummings,person,Country_271835,0,1,0.8481842,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,683113035,organization,Unknown,0,3,0.84463298,4,3,0,1,0,2,0,0,3,0,0,0,0,0,0
1,cd2685a2-fce5-49ee-8ca7-b9faa081d190,location,Unknown,1,4,0.8483115480000001,5,5,3,0,2,0,0,3,1,0,1,0,0,0,0
1,2036-06,Uncategorized,Unknown,1,0,0.89906824,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,349,organization,Unknown,2,0,0.917688525,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0
1,Memphis Women,Uncategorized,Unknown,0,2,0.81558202,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0
1,Martin Jones,person,Country_271835,0,2,0.8705604,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
1,Basketball,Uncategorized,Unknown,1,2,0.8246621099999999,4,3,1,1,0,1,0,1,1,0,1,0,0,0,0
1,Manuel Hess,person,Country_271835,1,1,0.86833367,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0
1,Michael Brock,person,Country_461742,5,8,0.8806315915384615,12,13,3,0,3,7,3,3,3,1,0,1,0,2,0
1,9237588,organization,Unknown,3,2,0.84849502,4,5,0,1,0,4,1,0,0,2,2,0,0,0,0
1,ItaquaÃ,Uncategorized,Unknown,2,8,0.8864888019999999,9,10,5,1,0,4,0,0,3,6,1,0,0,0,0
1,9,organization,Unknown,0,5,0.858042472,6,5,4,1,0,0,1,2,2,0,0,0,0,0,0
1,Daniel Wood,person,Country_271835,3,0,0.8763590200000001,4,3,0,0,2,1,1,0,0,2,0,0,0,0,0
1,diesel,vessel,Unknown,2,2,0.92028331,5,4,0,2,0,2,1,1,2,0,0,0,0,0,0
1,037acfda-0d33-4ce8-8907-fe7da3e27dff,location,Unknown,1,1,0.8090250999999999,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0
1,Lauren Garner,person,Country_271835,2,0,0.8907963,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0
1,Mar del Oeste Pic,company,Vesperlandia,170,187,0.8547187506162464,226,357,79,68,59,151,28,121,72,75,40,5,11,3,2
1,Alyssa Mccoy,person,Country_271835,2,0,0.8637138,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0
1,553828215,organization,Unknown,1,2,0.8583058933333333,4,3,0,2,1,0,1,1,0,0,1,0,0,0,0
1,George Vance,person,Country_271835,1,2,0.8509145333333333,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0
1,Dana Knapp,person,Islavaria,6,0,0.8963568866666667,7,6,0,0,0,6,2,1,1,0,1,0,1,0,0
1,Explorer,vessel,Unknown,1,3,0.82484125,4,4,1,0,1,2,0,0,3,1,0,0,0,0,0
1,Bruce Spears,person,Country_271835,4,0,0.8980611875,5,4,0,0,0,4,1,1,2,0,0,0,0,0,0
1,Ntaco,Uncategorized,Unknown,3,1,0.916918175,5,4,0,0,0,4,0,3,0,0,1,0,0,0,0
1,55394387,organization,Unknown,3,4,0.8657784700000001,8,7,0,3,0,4,1,1,3,1,0,0,1,0,0
1,Diana Kelley,person,Country_271835,3,0,0.8865160800000002,4,3,1,1,0,1,2,0,0,0,1,0,0,0,0
1,7480,organization,Unknown,0,3,0.8296080433333334,4,3,0,0,0,3,1,1,0,0,1,0,0,0,0
1,boatâs,vessel,Unknown,5,0,0.893019654,6,5,0,0,0,5,1,2,1,1,0,0,0,0,0
1,4b6a1701-93c3-403c-bd2f-9684106e8bba,location,Unknown,0,1,0.8500787,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Storm,event,Unknown,0,1,0.91288066,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,657,organization,Unknown,1,0,0.811815,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2362,organization,Unknown,0,1,0.8661583,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,Danish Lobster Limited Liability Company Brothers,company,Country_271835,2,0,0.8591035899999999,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0
1,58745,organization,Unknown,1,0,0.83771926,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,f20779bf-63b5-4ea4-bb5f-944bb9449bce,location,Unknown,1,1,0.8803076750000001,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1,Rhonda Price,person,Oceanus,1,0,0.8380098,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,Mount Kenya Estuary Sp Holdings,Uncategorized,Unknown,0,6,0.8397309733333334,7,6,1,0,1,4,0,4,1,0,1,0,0,0,0
1,ffb63251-ebdc-4346-b3a4-ef1515310806,location,Unknown,0,3,0.9023467666666667,4,3,0,0,2,1,0,1,1,0,0,1,0,0,0
1,2793,organization,Unknown,2,0,0.82930245,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0
1,Filkinsâ,Uncategorized,Unknown,1,0,0.92228884,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,3009706,organization,Unknown,2,0,0.83467705,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0
1,electric,vessel,Unknown,3,4,0.8786615557142856,7,7,2,0,1,4,2,2,0,0,1,0,2,0,0
1,7ed038cd-64da-492f-a338-5c4636b91a2b,location,Unknown,1,2,0.91372367,4,3,2,0,0,1,0,1,1,1,0,0,0,0,0
1,979294,organization,Unknown,0,1,0.84055233,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Seafood,Uncategorized,Unknown,5,10,0.8670245106666666,14,15,4,4,1,6,5,7,0,1,2,0,0,0,0
1,Patricia Flores,person,Oceanus,2,0,0.902030705,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0
1,Deborah Porter DDS,person,Country_271835,1,1,0.8707264,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
1,Robert Adams,person,Country_271835,0,9,0.8566915977777777,10,9,1,1,4,3,0,2,2,4,1,0,0,0,0
1,Diane Young,person,Country_271835,1,1,0.89219847,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0
1,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,location,Unknown,0,2,0.94840953,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0
1,Marsâ,Uncategorized,Unknown,1,1,0.85646192,3,2,0,0,2,0,0,0,0,1,1,0,0,0,0
1,Travis Sparks,person,Country_271835,0,2,0.845662225,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
1,675d95eb-69b7-4f8a-bd4e-af2cf4def162,location,Unknown,1,2,0.8563120933333334,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0
1,255â273,Uncategorized,Unknown,4,0,0.8693244349999999,5,4,0,4,0,0,2,1,0,0,1,0,0,0,0
1,d6968538-6f18-4a1c-a4e2-59de3c0e25c2,location,Unknown,0,2,0.864387315,3,2,0,1,0,1,1,0,0,1,0,0,0,0,0
1,5246016,organization,Unknown,2,0,0.80367493,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,1559,organization,Unknown,4,0,0.87914425,5,4,2,2,0,0,0,1,2,0,0,0,1,0,0
1,AirPods,vessel,Unknown,1,1,0.932887705,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
1,663,organization,Unknown,2,0,0.86232647,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0
1,150674265,organization,Unknown,2,0,0.881305885,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0
1,04eab3c4-ed99-467b-8844-b5279a6b955e,location,Unknown,0,2,0.819628625,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0
1,765078,organization,Unknown,0,2,0.870935475,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0
1,Carol Wade,person,Country_271835,2,0,0.89008565,3,2,1,0,1,0,0,0,2,0,0,0,0,0,0
1,19,vessel,Unknown,11,16,0.8581191948148148,24,27,7,3,2,15,5,8,4,7,2,0,0,1,0
1,wheeler,vessel,Unknown,1,1,0.9248005699999999,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0
