Community,Node,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event
1,426469,organization,Unknown,2,3,0.8881696800000001,6,5,1,0,2,2,1,2,1,0,0,1,0,0,0
1,Jennifer Simmons,person,Country_271835,1,1,0.8606909300000001,3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
1,Hannah Brown,person,Country_271835,6,1,0.8765500714285713,8,7,1,0,3,3,1,2,0,3,1,0,0,0,0
1,BPâs,Uncategorized,Unknown,1,0,0.82412016,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,43223,organization,Unknown,1,3,0.8400643425000001,5,4,3,0,0,1,1,0,1,1,0,1,0,0,0
1,313441257,organization,Unknown,1,1,0.884340025,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0
1,ââ¯The,Uncategorized,Unknown,2,0,0.89743343,3,2,0,0,0,2,0,0,1,1,0,0,0,0,0
1,Noah Mitchell,person,Country_271835,4,2,0.8514418883333335,6,6,0,0,0,6,0,3,3,0,0,0,0,0,0
1,Tammy Ryan,person,Country_271835,1,0,0.82532555,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,Lake Malawi SE Freight ,Uncategorized,Unknown,5,13,0.8588327338888889,19,18,7,4,0,7,2,3,6,5,0,1,0,0,1
1,Bulk Carrier,vessel,Unknown,2,0,0.85108165,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0
1,Hardwoodsâ,Uncategorized,Unknown,2,0,0.95686345,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0
1,Maria Russell,person,Country_271835,3,0,0.8966461899999999,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0
1,28379,organization,Unknown,1,2,0.8447178666666666,4,3,2,0,1,0,1,1,1,0,0,0,0,0,0
1,electric,vessel,Unknown,3,4,0.8786615557142856,7,7,2,0,1,4,2,2,0,0,1,0,2,0,0
1,498817,organization,Unknown,3,0,0.8647132666666667,4,3,0,1,2,0,1,1,1,0,0,0,0,0,0
1,967,organization,Unknown,1,1,0.8360710650000001,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
1,c0ce6d15-622b-42a3-b892-f5efe5b4d00c,location,Unknown,0,2,0.87262002,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,9237588,organization,Unknown,3,2,0.84849502,4,5,0,1,0,4,1,0,0,2,2,0,0,0,0
1,Diao yu bi sai Tidal BV Export,company,Country_322527,0,2,0.9032346499999999,3,2,0,0,1,1,0,0,0,2,0,0,0,0,0
1,dffd75ca-7510-403d-a6a0-f904b0c7b41d,location,Unknown,0,2,0.9514578,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0
1,In month,movement,Unknown,0,1,0.9122542,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,61208e37-a326-4cf5-a571-f8bdd6f2dbf7,location,Unknown,2,0,0.883033425,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0
1,Senegal Coast Oyj Motorboat,company,Country_271835,0,4,0.8537456375,5,4,2,2,0,0,0,3,0,1,0,0,0,0,0
1,âyesterdayâ,Uncategorized,Unknown,0,2,0.8099899,3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
1,West Bengal S.A. de C.V.,Uncategorized,Unknown,8,0,0.84801775,7,8,1,3,1,3,5,1,1,0,0,1,0,0,0
1,67a59fab-710a-4992-b6d0-d581fd9dceba,location,Unknown,6,6,0.8602121774999999,13,12,8,0,0,4,1,4,4,0,2,0,1,0,0
1,86ac9e66-f9e8-4f2b-ad17-39a52c23288c,location,Unknown,2,0,0.8517779400000001,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1,Vincent Cummings,person,Country_271835,0,1,0.8481842,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Rachel Arnold,person,Country_271835,2,0,0.865516755,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,60774,organization,Unknown,1,3,0.8713229499999999,4,4,0,0,1,3,0,2,2,0,0,0,0,0,0
1,Brittany Kane,person,Country_256617,0,2,0.853509545,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0
1,2362,organization,Unknown,0,1,0.8661583,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1402,organization,Unknown,0,3,0.8399833033333334,4,3,1,0,0,2,1,2,0,0,0,0,0,0,0
1,Robert Goodman,person,Country_271835,0,1,0.9462408,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Explorer,vessel,Unknown,1,3,0.82484125,4,4,1,0,1,2,0,0,3,1,0,0,0,0,0
1,yearbook2036,Uncategorized,Unknown,5,0,0.861512692,6,5,0,0,0,5,0,4,1,0,0,0,0,0,0
1,Jonathan Spence,person,Country_271835,1,0,0.88016313,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,location,Unknown,1,2,0.8254722000000001,4,3,0,0,0,3,0,0,0,2,0,0,1,0,0
1,7c54563c-577c-462f-8e30-389b510c776a,location,Unknown,0,1,0.9025884,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,Julie Parks,person,Country_271835,0,2,0.83839553,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
1,Stephanie Robinson,person,Country_271835,3,0,0.8517348299999999,4,3,0,0,3,0,1,0,0,0,2,0,0,0,0
1,17,organization,Unknown,1,1,0.8388413,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0
1,f383ad5f-7949-495e-8427-556b64decaca,location,Unknown,2,0,0.8541091,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0
1,Ashley Wiggins,person,Country_271835,1,0,0.87335443,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,a0ea93dc-6767-4682-b424-21b5a24ea24b,location,Unknown,2,0,0.9284622,3,2,0,0,2,0,1,0,1,0,0,0,0,0,0
1,80774,organization,Unknown,2,0,0.90965816,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0
1,111274e2-c155-4640-9a8e-f506f3fbca06,location,Unknown,0,3,0.8458935533333335,4,3,1,0,0,2,1,0,1,1,0,0,0,0,0
1,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,location,Unknown,0,1,0.85020775,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,waterâ,Uncategorized,Unknown,2,0,0.8727704249999999,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0
1,Terri Rodriguez,person,Country_271835,0,2,0.9137537,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0
1,87648111,organization,Unknown,3,1,0.861790175,5,4,1,2,0,1,0,3,1,0,0,0,0,0,0
1,Belgian Scallop Limited Liability Company Krill,Uncategorized,Unknown,1,2,0.8508440566666667,4,3,0,0,1,2,1,0,0,1,1,0,0,0,0
1,cc3c9a3e-9226-43e0-9c2e-2cabec77b0fc,location,Unknown,1,1,0.8877235,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1,aac2c35c-d06d-45df-a1f8-a0c4001f3897,location,Unknown,2,0,0.8965197,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
1,613281364,organization,Unknown,2,0,0.83969,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0
1,Jennifer Brown,person,Country_271835,1,0,0.9229469,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Crystal Smith,person,Country_271835,1,1,0.84824517,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0
1,760079,organization,Unknown,2,2,0.832198165,5,4,0,2,0,2,2,1,0,1,0,0,0,0,0
1,Lindsey Conway,person,Country_271835,1,0,0.83174574,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Chad Ruiz,person,Country_271835,0,2,0.822277755,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0
1,Cape of Good Hope  Oyj,company,Country_271835,0,6,0.8367753266666668,6,6,4,0,0,2,2,2,2,0,0,0,0,0,0
1,950ce1a6-a178-4e3e-9316-91ab7ca88664,location,Unknown,1,0,0.81180906,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Christopher Daniel,person,Country_271835,0,2,0.842969765,3,2,0,0,2,0,0,0,1,0,0,0,0,0,1
1,14636,organization,Unknown,1,0,0.8686541,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,Mount Kenya Estuary Sp Holdings,Uncategorized,Unknown,0,6,0.8397309733333334,7,6,1,0,1,4,0,4,1,0,1,0,0,0,0
1,4146760,organization,Unknown,1,0,0.80017346,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,ItaquaÃ,Uncategorized,Unknown,2,8,0.8864888019999999,9,10,5,1,0,4,0,0,3,6,1,0,0,0,0
1,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,location,Unknown,1,0,0.85733896,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,Stephen Peterson,person,Country_271835,1,0,0.8980977,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,2430986,organization,Unknown,0,2,0.864679325,3,2,0,1,0,1,0,1,0,1,0,0,0,0,0
1,553828215,organization,Unknown,1,2,0.8583058933333333,4,3,0,2,1,0,1,1,0,0,1,0,0,0,0
1,73470062,political_organization,Unknown,1,1,0.82729085,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0
1,4b6a1701-93c3-403c-bd2f-9684106e8bba,location,Unknown,0,1,0.8500787,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Ocean Fisheries Llc,Uncategorized,Unknown,194,208,0.8537109036567163,242,402,97,79,57,169,62,112,79,80,37,9,14,2,7
1,705283b0-cdb7-4f0a-8481-b3fea243a8e5,location,Unknown,0,4,0.8285016125,4,4,1,1,0,2,2,0,1,1,0,0,0,0,0
1,Madhya Pradesh Market Ltd Solutions,Uncategorized,Unknown,1,0,0.81344056,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,Faroe Islands Halibut A/S,Uncategorized,Unknown,1,1,0.845826925,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0
1,âpoachedâ,Uncategorized,Unknown,0,1,0.844001,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Mrs. Katrina Williams,person,Country_271835,2,0,0.80875102,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0
1,STL,Uncategorized,Unknown,0,1,0.91627383,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Cynthia Byrd,person,Country_271835,0,1,0.88838696,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,798,organization,Unknown,0,1,0.83239913,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Punjab Market Marine sanctuary ship,company,Country_271835,2,1,0.8580611333333333,4,3,0,0,0,3,0,1,0,1,1,0,0,0,0
1,529,organization,Unknown,2,0,0.8369132,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0
1,Rebecca Fox,person,Oceanus,0,1,0.8717108,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,Bruce Spears,person,Country_271835,4,0,0.8980611875,5,4,0,0,0,4,1,1,2,0,0,0,0,0,0
1,979294,organization,Unknown,0,1,0.84055233,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,65,organization,Unknown,1,0,0.8324256,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,349,organization,Unknown,2,0,0.917688525,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0
1,5246016,organization,Unknown,2,0,0.80367493,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,2,organization,Unknown,2,6,0.84917144625,9,8,0,1,1,6,1,2,3,2,0,0,0,0,0
1,James Hernandez,person,Country_271835,2,0,0.8544853,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0
1,Lindsay Bennett,person,Country_271835,1,0,0.8086659,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,e09b64a2-397a-4bec-96a1-7d61479fe37a,location,Unknown,2,0,0.827919585,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0
1,Kevin Daniel,person,Country_271835,0,2,0.8511667700000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,20370602035941,Uncategorized,Unknown,5,0,0.8448216460000001,6,5,0,5,0,0,1,3,1,0,0,0,0,0,0
1,Melissa Gonzales,person,Marebak,5,7,0.8568809391666665,13,12,0,3,5,4,0,4,2,5,1,0,0,0,0
1,691192,organization,Unknown,2,0,0.840860015,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0
1,762833,organization,Unknown,1,3,0.8441713500000001,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0
1,e678510b-947d-455a-8eb0-44d1009682ec,location,Unknown,11,21,0.86085847375,25,32,2,7,1,22,8,5,7,8,3,1,0,0,0
1,25652724,organization,Unknown,3,5,0.8581410387499999,9,8,0,3,2,3,1,3,1,2,0,0,0,0,1
1,1465792,organization,Unknown,0,1,0.8101527,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,72630,organization,Unknown,0,4,0.8559958425,5,4,0,3,0,1,1,1,0,2,0,0,0,0,0
1,Spy,vessel,Unknown,0,1,0.830997,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,ffb63251-ebdc-4346-b3a4-ef1515310806,location,Unknown,0,3,0.9023467666666667,4,3,0,0,2,1,0,1,1,0,0,1,0,0,0
1,Deborah Porter DDS,person,Country_271835,1,1,0.8707264,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
1,Jeremy Cordova,person,Country_271835,0,2,0.80569113,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0
1,56126935,organization,Unknown,0,1,0.83132195,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Luis Douglas,person,Country_271835,0,2,0.8537233,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0
1,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,location,Unknown,2,2,0.8450697525,5,4,3,0,0,1,1,1,1,1,0,0,0,0,0
1,water fishing,vessel,Unknown,1,0,0.8216502,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Uber Connect,Uncategorized,Unknown,1,5,0.8689592949999999,5,6,2,2,1,1,2,1,2,0,1,0,0,0,0
1,Rhonda Price,person,Oceanus,1,0,0.8380098,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,Courtney Evans,person,Country_483478,0,3,0.8815438800000001,4,3,0,2,1,0,0,0,2,1,0,0,0,0,0
1,The Defendantsâ,Uncategorized,Unknown,0,2,0.843491345,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0
1,Vanessa Avila,person,Country_271835,8,1,0.87305336,10,9,3,0,2,4,1,2,3,1,2,0,0,0,0
1,Alyssa Mccoy,person,Country_271835,2,0,0.8637138,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0
1,88b35c10-45ae-4ded-ae4a-6cad038cfd91,location,Unknown,0,3,0.8568673466666668,4,3,0,3,0,0,0,2,1,0,0,0,0,0,0
1,Aine,vessel,Unknown,3,0,0.8614903100000001,4,3,0,0,0,3,0,1,2,0,0,0,0,0,0
1,Michelle Long,person,Country_271835,0,1,0.86889005,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Daniel Shaffer,person,Country_271835,2,0,0.931091925,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0
1,845,organization,Unknown,4,0,0.83935845,5,4,0,0,0,4,0,2,1,1,0,0,0,0,0
1,5383294,organization,Unknown,3,0,0.8701068866666667,4,3,2,0,1,0,0,2,1,0,0,0,0,0,0
1,71835024,organization,Unknown,0,4,0.8492542775,5,4,0,4,0,0,1,3,0,0,0,0,0,0,0
1,2036-06,Uncategorized,Unknown,1,0,0.89906824,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,04eab3c4-ed99-467b-8844-b5279a6b955e,location,Unknown,0,2,0.819628625,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0
1,Basketball,Uncategorized,Unknown,1,2,0.8246621099999999,4,3,1,1,0,1,0,1,1,0,1,0,0,0,0
1,Suzanne Reed,person,Country_271835,6,0,0.8530301466666668,7,6,0,0,4,2,0,0,0,4,1,0,1,0,0
1,boatâs,vessel,Unknown,5,0,0.893019654,6,5,0,0,0,5,1,2,1,1,0,0,0,0,0
1,James Horton,person,Country_271835,4,2,0.8870555483333332,5,6,1,1,0,4,2,0,4,0,0,0,0,0,0
1,Jonathan Moody,person,Country_271835,3,0,0.9102669866666666,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0
1,440994840,political_organization,Unknown,1,6,0.8480034771428572,7,7,4,0,1,2,0,2,0,3,1,1,0,0,0
1,8350379,organization,Unknown,1,0,0.84398854,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Memphis Women,Uncategorized,Unknown,0,2,0.81558202,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0
1,42aea61e-a98f-4528-9f30-51624ecf3957,location,Unknown,0,4,0.8591828650000001,5,4,0,0,1,3,0,1,3,0,0,0,0,0,0
1,24e1e725-9a8e-489c-bbdd-0ce140fd6e3b,location,Unknown,0,3,0.8937240633333333,4,3,2,0,1,0,0,0,1,1,1,0,0,0,0
1,Daniel Wood,person,Country_271835,3,0,0.8763590200000001,4,3,0,0,2,1,1,0,0,2,0,0,0,0,0
1,Jammu & Kashmir ship,company,Country_663412,0,1,0.8725838,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,John Avila,person,Country_271835,3,0,0.8409295499999999,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0
1,Filkinsâ,Uncategorized,Unknown,1,0,0.92228884,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,332bb88e-0a63-41e3-8a27-87795fd552e9,location,Unknown,0,2,0.86070282,3,2,0,0,0,2,1,0,0,0,0,0,0,0,1
1,55394387,organization,Unknown,3,4,0.8657784700000001,8,7,0,3,0,4,1,1,3,1,0,0,1,0,0
1,Carol Wade,person,Country_271835,2,0,0.89008565,3,2,1,0,1,0,0,0,2,0,0,0,0,0,0
1,Faurtil FÃ¡brica Urnas TietÃª,Uncategorized,Unknown,7,0,0.8640945657142859,8,7,7,0,0,0,2,2,3,0,0,0,0,0,0
1,400,organization,Unknown,0,1,0.9046579,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,454,political_organization,Unknown,2,5,0.8493082314285715,7,7,2,2,1,2,0,2,3,1,1,0,0,0,0
1,432526990,organization,Unknown,4,0,0.90499839,5,4,0,4,0,0,1,1,0,2,0,0,0,0,0
1,th,Uncategorized,Unknown,0,3,0.8720369899999999,4,3,0,1,0,2,0,0,3,0,0,0,0,0,0
1,a0deebdf-db0c-4aa8-91b6-0536e017c20f,location,Unknown,2,0,0.874516125,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0
1,570683,organization,Unknown,2,0,0.880557,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1,Laurie Clark,person,Country_271835,1,0,0.80357856,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,diesel,vessel,Unknown,2,2,0.92028331,5,4,0,2,0,2,1,1,2,0,0,0,0,0,0
1,368951,organization,Unknown,0,2,0.810360125,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0
1,course years,event,Unknown,1,0,0.8604057,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,Brittany Brewer,person,Country_271835,2,0,0.811338755,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0
1,river,vessel,Unknown,3,0,0.8556716999999999,4,3,0,0,0,3,0,1,1,1,0,0,0,0,0
1,James Sampson,person,Country_271835,0,2,0.86652127,3,2,0,0,2,0,0,0,0,1,0,1,0,0,0
1,da91eeb8-11f7-4634-95e7-f9413e9957aa,location,Unknown,1,1,0.883671315,3,2,0,1,0,1,0,0,1,1,0,0,0,0,0
1,Phillips,Uncategorized,Unknown,2,4,0.8541252333333333,7,6,3,1,1,1,1,0,1,2,2,0,0,0,0
1,Curtis Grant,person,Country_271835,0,2,0.8236672,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1,Dispenseroo,Uncategorized,Unknown,0,2,0.822990715,3,2,0,0,1,1,0,1,0,0,1,0,0,0,0
1,Gregory Carter,person,Country_271835,1,1,0.8411429699999999,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0
1,8afc9cb6-edf5-4a7d-9a02-054444a5604e,location,Unknown,0,2,0.8820254000000001,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0
1,Sierra Vincent,person,Country_271835,3,0,0.9108116,4,3,0,0,2,1,0,0,1,2,0,0,0,0,0
1,357987c8-3ecb-4e38-9f10-857007f2cd3b,location,Unknown,1,2,0.8810370833333333,4,3,2,0,1,0,0,0,1,1,1,0,0,0,0
1,Michael Baker,person,Country_271835,2,0,0.848127695,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
1,â60,Uncategorized,Unknown,1,1,0.924174995,3,2,0,1,0,1,0,0,1,0,0,0,1,0,0
1,f20779bf-63b5-4ea4-bb5f-944bb9449bce,location,Unknown,1,1,0.8803076750000001,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0
1,âAccept Allâ,Uncategorized,Unknown,2,1,0.8919551133333332,4,3,0,0,3,0,1,0,1,0,0,0,0,0,1
1,Robert Rodriguez,person,Country_271835,2,0,0.8495252,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0
1,Jonathan Garner,person,Country_271835,3,0,0.9031175833333333,4,3,0,2,1,0,1,0,1,1,0,0,0,0,0
1,116070050,organization,Unknown,1,1,0.85456708,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,nigeria,Uncategorized,Unknown,1,0,0.89171946,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,72899187-0989-47fa-9db0-cd1d4c3fc4e3,location,Unknown,0,2,0.89251705,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0
1,0fab17df-2c08-46b6-8ce9-b13b3a60ff3d,location,Unknown,2,0,0.83221932,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0
1,wheeler,vessel,Unknown,1,1,0.9248005699999999,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0
1,Bryan King,person,Country_271835,1,1,0.812165795,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0
1,John Murray,person,Country_271835,2,0,0.900317625,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0
1,da243ebe-ea98-4510-a6a8-add6679f9d1a,location,Unknown,2,0,0.8159876500000001,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0
1,7ed038cd-64da-492f-a338-5c4636b91a2b,location,Unknown,1,2,0.91372367,4,3,2,0,0,1,0,1,1,1,0,0,0,0,0
1,Hunter Wheeler,person,Country_271835,0,2,0.85327968,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0
1,Patricia Bowen,person,Oceanus,11,7,0.8845468077777778,16,18,3,1,12,2,4,2,1,11,0,0,0,0,0
1,Orange River  AS Logistics,Uncategorized,Unknown,1,0,0.90888196,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,DECEUNINCK,Uncategorized,Unknown,2,0,0.888530735,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0
1,172279392,organization,Unknown,1,1,0.82585693,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0
1,Patricia Flores,person,Oceanus,2,0,0.902030705,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0
1,Randy Collins,person,Country_271835,0,2,0.9268489849999999,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0
1,8513,organization,Unknown,1,0,0.9028346,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Diane Young,person,Country_271835,1,1,0.89219847,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0
1,Daniel Vasquez,person,Country_271835,1,1,0.841024685,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0
1,âPortlandâ,Uncategorized,Unknown,3,0,0.84040157,4,3,3,0,0,0,0,0,2,0,0,0,0,0,1
1,Mary Clements,person,Country_271835,4,1,0.8949818300000001,6,5,0,1,4,0,1,0,1,1,1,1,0,0,0
1,Lucas Williamson,person,Country_271835,0,2,0.8712143999999999,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,555,organization,Unknown,0,2,0.83740107,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1,âgreenâ,Uncategorized,Unknown,1,0,0.9139637,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Laurie Mclaughlin,person,Country_271835,2,0,0.823219665,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0
1,Debra Hebert,person,Country_271835,1,0,0.86057574,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4086,organization,Unknown,2,0,0.851540465,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0
1,243964,organization,Unknown,0,2,0.896444665,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
1,032522db-8105-4c26-8142-ae9d5806f7c5,location,Unknown,4,0,0.9106017675,4,4,0,0,2,2,2,0,0,0,2,0,0,0,0
1,Mark Norton,person,Puerto del Mar,0,2,0.8883634300000001,3,2,0,0,0,2,1,0,0,0,0,0,1,0,0
1,7908385,organization,Unknown,1,3,0.8731976749999999,5,4,0,1,1,2,0,1,0,1,2,0,0,0,0
1,Diana Kelley,person,Country_271835,3,0,0.8865160800000002,4,3,1,1,0,1,2,0,0,0,1,0,0,0,0
1,Clayton Rodgers,person,Country_271835,2,0,0.88189345,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
1,7577,political_organization,Unknown,3,1,0.85563943,5,4,1,0,1,2,0,2,1,0,1,0,0,0,0
1,Mar del Oeste Pic,company,Vesperlandia,170,187,0.8547187506162464,226,357,79,68,59,151,28,121,72,75,40,5,11,3,2
1,Michelle Jackson,person,Country_271835,2,0,0.848444,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0
1,Shellfish Chile SA,Uncategorized,Unknown,4,2,0.8556400633333333,7,6,1,2,0,3,1,2,1,0,1,0,1,0,0
1,Katherine Chavez,person,Country_271835,2,0,0.84061772,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0
1,Alonso-FernÃ,Uncategorized,Unknown,3,0,0.86442679,4,3,0,3,0,0,0,0,1,1,1,0,0,0,0
1,4783,organization,Unknown,0,4,0.8823987975,5,4,0,2,0,2,2,0,1,0,1,0,0,0,0
1,Simien Mountains  Company Delivery,company,Country_271835,1,3,0.85347335,5,4,1,2,0,1,3,0,0,0,1,0,0,0,0
1,âshark finâ,Uncategorized,Unknown,2,0,0.911832725,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0
1,959344,organization,Unknown,6,0,0.8409628666666666,6,6,0,6,0,0,1,3,2,0,0,0,0,0,0
1,657,organization,Unknown,1,0,0.811815,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,675d95eb-69b7-4f8a-bd4e-af2cf4def162,location,Unknown,1,2,0.8563120933333334,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0
1,037acfda-0d33-4ce8-8907-fe7da3e27dff,location,Unknown,1,1,0.8090250999999999,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0
1,8651344,political_organization,Unknown,2,0,0.87494785,3,2,0,0,2,0,0,0,1,1,0,0,0,0,0
1,Brett Lee,person,Country_271835,3,0,0.8335911,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0
1,Christina Abbott,person,Country_271835,0,2,0.9150846850000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0
1,Melissa Spence,person,Country_271835,2,0,0.93473337,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0
